rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
11.5771985054,,1,,1582823588,486809968,"""user""",0,2
14.9612183571,,2,,1582823591,870724916,"""user""",2,3
16.1293210983,,3,,1582823593,38773059,"""user""",0,4
22.8373351097,,4,,1582823599,746877908,"""user""",2,5
23.715457201,,5,,1582823600,625057935,"""user""",0,6
26.5014235973,,6,,1582823603,410906076,"""user""",2,7
32.4854369164,,7,,1582823609,395021915,"""user""",1,8
40.7114963531,,8,,1582823617,620989084,"""user""",0,9
44.5617620945,,9,,1582823621,471210956,"""user""",2,10
45.4274327755,,10,,1582823622,336859941,"""user""",0,11
46.9074065685,,11,,1582823623,817022085,"""user""",2,12
47.8814446926,,12,,1582823624,790980100,"""user""",0,13
49.8009598255,,13,,1582823626,709986925,"""user""",2,14
50.6715006828,,14,,1582823627,580971002,"""user""",1,15
53.7074928284,,15,,1582823630,617101907,"""user""",0,16
61.1602709293,,16,,1582823638,69411039,"""service""",2,17
63.4537351131,,17,,1582823640,363090991,"""user""",0,18
72.7158105373,,18,,1582823649,625355005,"""user""",2,19
73.3774983883,,19,,1582823650,286988019,"""user""",0,20
73.8154380322,,20,,1582823650,725032091,"""user""",1,21
80.8379945755,,21,,1582823657,747567892,"""user""",2,22
85.1036083698,,22,,1582823662,13201951,"""user""",1,23
85.9455041885,,23,,1582823662,855087995,"""user""",2,24
88.3957219124,,24,,1582823665,305316925,"""user""",0,25
95.9355316162,,25,,1582823672,845019102,"""user""",1,26
100.743706942,,26,,1582823677,653234004,"""user""",0,27
102.059788704,,27,,1582823678,969249010,"""user""",1,28
103.526049614,,28,,1582823680,435621976,"""user""",0,29
104.217585325,,29,,1582823681,127099037,"""user""",1,30
109.424391031,,30,,1582823686,333991050,"""service""",2,31
111.065752983,,31,,1582823687,975229024,"""user""",0,32
116.200358629,,32,,1582823693,109919071,"""user""",1,33
117.703707457,,33,,1582823694,613172054,"""user""",0,34
121.705664635,,34,,1582823698,615230083,"""user""",1,35
128.943616867,,35,,1582823705,853205919,"""user""",2,36
133.621596813,,36,,1582823710,531219959,"""user""",0,37
142.647908926,,37,,1582823719,557382106,"""user""",1,38
147.245685816,,38,,1582823724,155268907,"""user""",0,39
148.209732294,,39,,1582823725,119323015,"""user""",1,40
149.409996986,,40,,1582823726,319576978,"""user""",0,41
149.974057913,,41,,1582823726,883671045,"""user""",1,42
154.669840574,,42,,1582823731,579417943,"""service""",0,43
157.973476887,,43,,1582823734,883090019,"""user""",1,44
166.311551094,,44,,1582823743,221178054,"""user""",0,45
174.081790686,,45,,1582823750,991372108,"""user""",2,46
175.003740311,,46,,1582823751,913345098,"""user""",0,47
178.851590872,,47,,1582823755,761193037,"""user""",1,48
179.323653698,,48,,1582823756,233134031,"""user""",0,49
180.591814518,,49,,1582823757,501302003,"""user""",2,50
184.866113663,,50,,1582823761,775671005,"""user""",1,51
185.786227226,,51,,1582823762,695833921,"""user""",2,52
187.136730433,,52,,1582823764,46325922,"""user""",1,53
187.997834444,,53,,1582823764,907270908,"""user""",2,54
191.28584981,,54,,1582823768,195353984,"""user""",0,55
192.314318657,,55,,1582823769,223792076,"""user""",2,56
193.520013571,,56,,1582823770,429491043,"""user""",0,57
196.869730711,,57,,1582823773,779320001,"""user""",2,58
200.051731348,,58,,1582823776,961330890,"""user""",1,59
203.022085428,,59,,1582823779,931524991,"""user""",2,60
207.72980237,,60,,1582823784,639380931,"""service""",0,61
210.537953377,,61,,1582823787,447376966,"""user""",1,62
216.202041626,,62,,1582823793,111645936,"""user""",2,63
217.057859421,,63,,1582823793,967403888,"""user""",1,64
219.135922432,,64,,1582823796,45411109,"""user""",2,65
219.919911623,,65,,1582823796,829390048,"""user""",0,66
226.06614089,,66,,1582823802,975631952,"""user""",2,67
226.659928083,,67,,1582823803,569425106,"""user""",0,68
228.37003541,,68,,1582823805,279530048,"""user""",2,69
229.201963902,,69,,1582823806,111568927,"""user""",0,70
231.661780596,,70,,1582823808,571332931,"""user""",2,71
237.316367388,,71,,1582823814,225831031,"""user""",1,72
245.251777887,,72,,1582823822,161391973,"""user""",2,73
246.819904327,,73,,1582823823,729407072,"""user""",1,74
248.964002371,,74,,1582823825,873616933,"""user""",0,75
254.04632926,,75,,1582823830,955776929,"""user""",2,76
254.833997011,,76,,1582823831,743565082,"""user""",0,77
257.270158052,,77,,1582823834,179754018,"""user""",2,78
260.771771193,,78,,1582823837,681289911,"""service""",0,79
262.872043848,,79,,1582823839,781500101,"""user""",2,80
263.363913536,,80,,1582823840,273529052,"""user""",0,81
263.76785183,,81,,1582823840,677455902,"""user""",1,82
268.636296749,,82,,1582823845,545885086,"""user""",2,83
269.400096178,,83,,1582823846,309645891,"""user""",1,84
274.468957186,,84,,1582823851,378096103,"""user""",2,85
274.943911552,,85,,1582823851,853499889,"""user""",0,86
286.592112541,,86,,1582823863,501705884,"""user""",2,87
291.556194544,,87,,1582823868,465673923,"""user""",1,88
297.462033749,,88,,1582823874,371623039,"""user""",0,89
