time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode_frame_id,mode,trial_marker,sip_puff_before_frame_id,user_vel
0.0,,,,,,,,,,,,,,start,,
0.0019118790000050012,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.004429340999990927,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.014366864999999507,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.024402379999997947,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.026162624999983564,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.0345368389999976,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.04465174699998897,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.049221515999988696,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.05482816700001081,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.06491136599998981,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.07281756400001882,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.0750129220000133,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.08514428199998747,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.09534192099999927,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.09650635700000976,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.10554838199999494,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1155078410000101,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.11968898800000716,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.12572360100000424,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.13573551199999656,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.14325833300000568,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.14578080199999022,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1561746600000049,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.16605401099999995,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1669924260000073,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.17631173199998784,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.18645119699999668,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.19140839599998571,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.1965897090000226,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.20676350599998727,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.21542596800000524,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.2167420389999961,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2269816399999911,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2371900079999989,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.23934817299999622,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.24717021000000727,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2573566439999979,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2625968460000081,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.2674589160000096,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2776923179999926,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.28561163000000533,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.2877295019999906,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2978725440000005,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3078827859999933,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3091902730000129,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.31802964199999906,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3282787800000051,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.332301378000011,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.3384797580000054,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3484923839999965,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.35588765200000694,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.3586773870000002,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3686592580000081,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3788356780000015,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.37909054799999353,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.38903188699998736,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.39914941800000747,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.40255522699999347,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.4093313220000141,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4194307330000129,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4256672859999924,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.42947792999999024,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4397814280000034,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4491009710000071,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.44971179999998867,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4598903659999962,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.46995973599999274,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.47227406499999347,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.48006129300000566,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4902768139999978,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.49542856200000074,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.5002932550000025,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5105152130000192,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5188410279999971,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.5205435750000049,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5308890340000119,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5408988000000079,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5428564549999919,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.5509297849999939,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5611460209999848,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.566079617000014,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.5711915499999805,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5813980099999867,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5894641879999938,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.5914065839999978,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
