rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
0.00265502929688,,1,,1582773938,126286983,"""service""",2,1
10.2044303417,,2,,1582773948,328066110,"""user""",0,2
19.7226617336,,3,,1582773957,846029996,"""user""",1,3
25.8722140789,,4,,1582773963,995568037,"""user""",0,4
33.4013113976,,5,,1582773971,524940013,"""user""",2,5
39.3043506145,,6,,1582773977,427865028,"""user""",1,6
47.2292003632,,7,,1582773985,352685928,"""service""",2,7
48.7923343182,,8,,1582773986,915968894,"""user""",0,8
50.813457489,,9,,1582773988,937035083,"""user""",1,9
57.9483652115,,10,,1582773996,71903944,"""user""",0,10
67.7400670052,,11,,1582774005,863692998,"""user""",2,11
74.2592523098,,12,,1582774012,382874011,"""user""",0,12
75.7806792259,,13,,1582774013,904306888,"""user""",1,13
82.2809891701,,14,,1582774020,404572010,"""user""",0,14
93.4829938412,,15,,1582774031,606532096,"""service""",2,15
95.6181869507,,16,,1582774033,741805076,"""user""",0,16
104.767286301,,17,,1582774042,890831947,"""user""",2,17
110.675655127,,18,,1582774048,799267053,"""user""",1,18
118.278498411,,19,,1582774056,402081012,"""user""",0,19
126.112187862,,20,,1582774064,235682010,"""user""",1,20
134.133484125,,21,,1582774072,257134914,"""service""",2,21
136.171205997,,22,,1582774074,294838905,"""user""",1,22
141.261188269,,23,,1582774079,384803056,"""user""",0,23
152.486474037,,24,,1582774090,610073089,"""user""",2,24
156.984667778,,25,,1582774095,108293056,"""user""",1,25
168.503091812,,26,,1582774106,626735925,"""user""",0,26
178.920803785,,27,,1582774117,44039964,"""service""",2,27
184.469115019,,28,,1582774122,592642068,"""user""",0,28
192.654500008,,29,,1582774130,778126001,"""user""",2,29
198.454229593,,30,,1582774136,577729940,"""user""",1,30
206.326315165,,31,,1582774144,449947118,"""user""",0,31
214.879693747,,32,,1582774153,3201961,"""user""",1,32
224.386529207,,33,,1582774162,510078907,"""service""",2,33
226.333186388,,34,,1582774164,456830024,"""user""",1,34
236.552209616,,35,,1582774174,675832986,"""user""",0,35
243.765332699,,36,,1582774181,888958930,"""user""",2,36
248.526506186,,37,,1582774186,650002002,"""user""",1,37
260.527394056,,38,,1582774198,650876998,"""user""",0,38
