rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,velocity,layout,dim,data_offset,data
1581709601389895073,,1,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601400026898,,2,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601410152819,,3,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601420187281,,4,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601430260821,,5,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601440373652,,6,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601450484143,,7,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601460610316,,8,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601470757160,,9,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601480933322,,10,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601490984346,,11,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601501133647,,12,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601511428436,,13,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601521410693,,14,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601531577128,,15,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601541634185,,16,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601552339421,,17,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601562258499,,18,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601572253589,,19,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601582402730,,20,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601592289298,,21,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601602436509,,22,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601612634983,,23,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601622594952,,24,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601632738790,,25,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1581709601642856527,,26,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
