rosbagTimestamp,data
8.08528804779,"""start"""
49.4956376553,"""end"""
52.5421681404,"""start"""
99.3068597317,"""end"""
102.35945797,"""start"""
140.631793737,"""end"""
143.670493841,"""start"""
192.625246048,"""end"""
195.678828239,"""start"""
234.794852018,"""end"""
237.845025301,"""start"""
273.109398365,"""end"""
