rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
12.0592639446,,1,,1583021515,119957923,"""user""",1,2
17.8211648464,,2,,1583021520,881896972,"""user""",0,3
29.0675253868,,3,,1583021532,128353118,"""user""",2,4
37.3158845901,,4,,1583021540,376658916,"""user""",1,5
43.4070131779,,5,,1583021546,467734098,"""user""",0,6
59.0701606274,,6,,1583021562,130451917,"""service""",2,7
62.4894444942,,7,,1583021565,550297021,"""user""",1,8
70.6207249165,,8,,1583021573,681550979,"""user""",0,9
83.2331507206,,9,,1583021586,293770074,"""user""",2,10
90.3964369297,,10,,1583021593,457258939,"""user""",1,11
101.846310139,,11,,1583021604,907027959,"""user""",0,12
114.157204866,,12,,1583021617,217964887,"""service""",2,13
117.972221375,,13,,1583021621,32933950,"""user""",0,14
128.745741844,,14,,1583021631,806489944,"""user""",1,15
136.527286768,,15,,1583021639,588113069,"""user""",0,16
147.354712725,,16,,1583021650,415416955,"""user""",2,17
153.758500338,,17,,1583021656,819292068,"""user""",1,18
163.776714802,,18,,1583021666,837383031,"""service""",2,19
167.121998787,,19,,1583021670,182723045,"""user""",0,20
178.764840841,,20,,1583021681,825637102,"""user""",2,21
187.636700392,,21,,1583021690,697534084,"""user""",1,22
195.828005552,,22,,1583021698,888833045,"""user""",0,23
206.844418049,,23,,1583021709,904988050,"""user""",1,24
216.922075987,,24,,1583021719,982780933,"""service""",2,25
218.744833946,,25,,1583021721,805641889,"""user""",0,26
226.240087509,,26,,1583021729,300757884,"""user""",1,27
234.210040092,,27,,1583021737,270755052,"""user""",0,28
243.677198648,,28,,1583021746,737746000,"""user""",2,29
249.778356791,,29,,1583021752,839055061,"""user""",1,30
260.140559435,,30,,1583021763,201324939,"""service""",2,31
262.663949013,,31,,1583021765,724803924,"""user""",1,32
267.559765577,,32,,1583021770,620610952,"""user""",0,33
279.584340572,,33,,1583021782,644975900,"""user""",2,34
289.773921728,,34,,1583021792,834738016,"""user""",1,35
297.051356792,,35,,1583021800,112005949,"""user""",0,36
