rosbagTimestamp,optimal_a,u_intended,normalized_h,u_corrected,is_corrected_or_filtered,is_u_intended_equals_um
1582834793385261125,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793390102029,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793394893724,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793400919723,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793406589247,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793411625689,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793417928995,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793423239367,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793429470934,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793435531646,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793441507348,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793447116423,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793452912331,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793457848416,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793463178854,"""mode_r""","""Hard Puff""",0.661624373041,"""Zero Band""",True,False
1582834793477206829,"""mode_r""","""Hard Puff""",0.747209364715,"""Zero Band""",True,False
1582834793483213291,"""mode_r""","""Hard Puff""",0.747209364715,"""Zero Band""",True,False
1582834793488309647,"""mode_r""","""Hard Puff""",0.747209364715,"""Zero Band""",True,False
1582834793493268322,"""mode_r""","""Hard Puff""",0.747209364715,"""Zero Band""",True,False
1582834793498072885,"""mode_r""","""Hard Puff""",0.747209364715,"""Zero Band""",True,False
1582834793503260868,"""mode_r""","""Hard Puff""",0.747209364715,"""Zero Band""",True,False
1582834793509211963,"""mode_r""","""Hard Puff""",0.747209364715,"""Zero Band""",True,False
1582834793516611255,"""mode_r""","""Hard Puff""",0.747209364715,"""Zero Band""",True,False
1582834793521612180,"""mode_r""","""Hard Puff""",0.747209364715,"""Zero Band""",True,False
1582834793527248425,"""mode_r""","""Hard Puff""",0.747209364715,"""Zero Band""",True,False
