rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
0.0152468681335,,1,,1582834780,705233097,"""service""",2,1
14.2693767548,,2,,1582834794,959507942,"""user""",0,2
26.3569459915,,3,,1582834807,46814918,"""user""",2,3
31.4725081921,,4,,1582834812,162610054,"""user""",1,4
41.3751487732,,5,,1582834822,65124034,"""user""",0,5
54.1003625393,,6,,1582834834,790498018,"""user""",1,6
61.2126538754,,7,,1582834841,902723073,"""service""",2,7
62.6483509541,,8,,1582834843,338488101,"""user""",1,8
69.3126597404,,9,,1582834850,2785921,"""user""",0,9
79.528939724,,10,,1582834860,219067096,"""user""",2,10
84.5716130733,,11,,1582834865,261697053,"""user""",1,11
90.3103106022,,12,,1582834871,446081,"""user""",0,12
102.800075531,,13,,1582834883,490082979,"""service""",2,13
105.245220661,,14,,1582834885,935329914,"""user""",0,14
114.473437071,,15,,1582834895,163444042,"""user""",1,15
122.596983671,,16,,1582834903,287126064,"""user""",0,16
135.582546473,,17,,1582834916,272665977,"""user""",2,17
142.734199286,,18,,1582834923,424177885,"""user""",1,18
152.319518089,,19,,1582834933,9501934,"""service""",2,19
154.424695969,,20,,1582834935,114835023,"""user""",1,20
169.707939863,,21,,1582834950,397989034,"""user""",0,21
178.550708294,,22,,1582834959,240717887,"""user""",2,22
183.505796909,,23,,1582834964,195816040,"""user""",1,23
189.035323381,,24,,1582834969,725354909,"""user""",0,24
205.394434929,,25,,1582834986,84547996,"""service""",2,25
207.579859495,,26,,1582834988,269798994,"""user""",0,26
215.445426941,,27,,1582834996,135565996,"""user""",1,27
223.129080296,,28,,1582835003,818876028,"""user""",0,28
231.47196722,,29,,1582835012,162066936,"""user""",2,29
240.744794607,,30,,1582835021,434921979,"""user""",1,30
253.27514863,,31,,1582835033,965305089,"""service""",2,31
254.787918329,,32,,1582835035,477926969,"""user""",1,32
260.682117939,,33,,1582835041,372034072,"""user""",0,33
270.064890146,,34,,1582835050,754918098,"""user""",2,34
276.945048571,,35,,1582835057,635134935,"""user""",1,35
287.934944153,,36,,1582835068,624938964,"""user""",0,36
