rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
1582316936814351955,,2,,1582316936,813886880,"""user""",1,2
1582316938859096853,,3,,1582316938,858475923,"""service""",1,3
1582316946210703783,,4,,1582316946,210259914,"""service""",0,4
1582316947497302420,,5,,1582316947,497001886,"""user""",1,5
1582316949539413385,,6,,1582316949,538522958,"""service""",1,6
1582316955091049036,,7,,1582316955,90225934,"""service""",2,7
1582316963475723079,,8,,1582316963,474859952,"""service""",1,8
1582316969839721856,,9,,1582316969,838993072,"""service""",2,9
1582316977608632182,,10,,1582316977,606971979,"""service""",1,10
1582316982838038403,,11,,1582316982,837780952,"""service""",1,11
1582316988876524972,,12,,1582316988,875885963,"""service""",0,12
1582316990153249647,,13,,1582316990,152805089,"""user""",1,13
1582316990616943549,,14,,1582316990,616774082,"""user""",2,14
1582316992675400564,,15,,1582316992,674590110,"""service""",0,15
1582316999525416835,,16,,1582316999,524519920,"""service""",0,16
1582317000670832709,,17,,1582317000,670479059,"""user""",1,17
1582317001311304178,,18,,1582317001,310887098,"""user""",2,18
1582317003358680367,,19,,1582317003,357866048,"""service""",0,19
1582317004900584117,,20,,1582317004,900434970,"""user""",1,20
1582317006958969419,,21,,1582317006,958431959,"""service""",2,21
1582317008118753474,,22,,1582317008,118565082,"""user""",1,22
1582317008644485562,,23,,1582317008,644320011,"""user""",0,23
1582317010691980087,,24,,1582317010,691050052,"""service""",2,24
1582317018126166300,,25,,1582317018,125776052,"""service""",1,25
1582317019736889935,,26,,1582317019,736618041,"""user""",0,26
1582317021792074658,,27,,1582317021,791547060,"""service""",1,27
1582317022816323622,,28,,1582317022,816180944,"""user""",2,28
1582317024858812605,,29,,1582317024,858033895,"""service""",0,29
1582317031650769884,,30,,1582317031,650238037,"""service""",2,30
1582317032476310197,,31,,1582317032,476073980,"""user""",0,31
1582317032848201170,,32,,1582317032,848078966,"""user""",2,32
1582317033704233256,,33,,1582317033,704011917,"""user""",1,33
1582317035758621870,,34,,1582317035,757901906,"""service""",1,34
1582317037262612642,,35,,1582317037,262214899,"""user""",2,35
1582317039306955899,,36,,1582317039,306375026,"""service""",2,36
1582317047230085118,,37,,1582317047,229231119,"""service""",0,37
1582317055161756385,,38,,1582317055,160712957,"""service""",0,38
1582317055967005896,,39,,1582317055,966712951,"""user""",1,39
1582317058009731822,,40,,1582317058,9196996,"""service""",2,40
1582317058906392290,,41,,1582317058,906244993,"""user""",0,41
1582317060958436757,,42,,1582317060,957983970,"""service""",2,42
1582317062256894910,,43,,1582317062,256323099,"""user""",0,43
1582317064302044942,,44,,1582317064,301189899,"""service""",0,44
1582317065174031989,,45,,1582317065,173732042,"""user""",1,45
1582317066136145220,,46,,1582317066,135890960,"""user""",2,46
1582317068191028304,,47,,1582317068,190062046,"""service""",1,47
1582317069734098866,,48,,1582317069,733788013,"""user""",0,48
1582317070571039870,,49,,1582317070,570434093,"""user""",2,49
1582317072614543659,,50,,1582317072,613677978,"""service""",2,50
1582317080281823115,,51,,1582317080,281186103,"""service""",1,51
1582317085625722744,,52,,1582317085,625036001,"""service""",0,52
1582317086836086666,,53,,1582317086,835289955,"""user""",2,53
1582317088875316869,,54,,1582317088,874655961,"""service""",0,54
1582317090038050355,,55,,1582317090,37642955,"""user""",2,55
1582317090920248799,,56,,1582317090,919770956,"""user""",1,56
1582317092970861477,,57,,1582317092,970674037,"""service""",2,57
1582317101325682677,,58,,1582317101,325179100,"""service""",2,58
1582317103205708351,,59,,1582317103,205457925,"""user""",0,59
1582317105258826909,,60,,1582317105,258079051,"""service""",1,60
1582317106161670012,,61,,1582317106,161426067,"""user""",2,61
1582317108209622343,,62,,1582317108,208786010,"""service""",2,62
1582317117159192209,,63,,1582317117,158309936,"""service""",2,63
1582317118477444526,,64,,1582317118,477256059,"""user""",1,64
1582317120525483730,,65,,1582317120,524606943,"""service""",0,65
1582317127527261151,,66,,1582317127,526511907,"""service""",2,66
1582317129019572891,,67,,1582317129,19243001,"""user""",0,67
1582317129171816708,,68,,1582317129,171648025,"""user""",2,68
1582317130019947838,,69,,1582317130,19479990,"""user""",1,69
1582317132071675184,,70,,1582317132,71197986,"""service""",0,70
1582317135447234314,,71,,1582317135,446311950,"""user""",2,71
1582317135457059049,,72,,1582317135,456212043,"""service""",0,72
1582317138443707502,,73,,1582317138,443284988,"""user""",2,73
1582317138445619172,,74,,1582317138,445482969,"""service""",0,74
1582317139156060010,,75,,1582317139,155745983,"""user""",2,75
1582317139158245713,,76,,1582317139,157995939,"""service""",0,76
1582317141033390726,,77,,1582317141,33129930,"""user""",2,77
1582317141035493700,,78,,1582317141,35305976,"""service""",0,78
1582317144109101406,,79,,1582317144,108283996,"""service""",0,79
1582317153892144915,,80,,1582317153,891077041,"""service""",1,80
1582317159642886344,,81,,1582317159,641856908,"""service""",2,81
1582317160609335535,,82,,1582317160,608936071,"""user""",0,82
1582317161035263220,,83,,1582317161,34806013,"""user""",2,83
1582317161541346542,,84,,1582317161,541192054,"""user""",1,84
1582317163593276251,,85,,1582317163,592777967,"""service""",0,85
1582317169891170054,,86,,1582317169,890763044,"""user""",2,86
1582317169893181766,,87,,1582317169,892904996,"""service""",0,87
1582317170571066597,,88,,1582317170,570738077,"""user""",2,88
1582317170572624286,,89,,1582317170,572506904,"""service""",0,89
1582317172558921769,,90,,1582317172,558428049,"""service""",1,90
1582317173765001756,,91,,1582317173,764760017,"""user""",0,91
1582317175810258294,,92,,1582317175,809844017,"""service""",1,92
1582317176667413127,,93,,1582317176,666980028,"""user""",0,93
