rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
11.4248921871,,1,,1582772558,16554117,"""user""",0,2
23.8571038246,,2,,1582772570,448612928,"""user""",1,3
33.0918393135,,3,,1582772579,683511972,"""user""",0,4
47.1347773075,,4,,1582772593,726308107,"""user""",2,5
54.4081084728,,5,,1582772600,999800920,"""user""",1,6
61.1269741058,,6,,1582772607,718545913,"""service""",2,7
64.0695934296,,7,,1582772610,660984992,"""user""",0,8
72.9983639717,,8,,1582772619,590046882,"""user""",1,9
77.9546172619,,9,,1582772624,546300888,"""user""",0,10
91.4963457584,,10,,1582772638,88021039,"""user""",2,11
98.1637005806,,11,,1582772644,755374908,"""user""",0,12
98.9973795414,,12,,1582772645,589045047,"""user""",1,13
107.480403185,,13,,1582772654,71990013,"""service""",2,14
109.279422522,,14,,1582772655,870963096,"""user""",1,15
118.276268005,,15,,1582772664,867914915,"""user""",0,16
128.334668875,,16,,1582772674,926314115,"""user""",2,17
135.244835854,,17,,1582772681,836487054,"""user""",0,18
136.791195393,,18,,1582772683,382843971,"""user""",1,19
143.906888008,,19,,1582772690,498558998,"""user""",0,20
154.762924671,,20,,1582772701,354563951,"""service""",2,21
156.324639559,,21,,1582772702,916198968,"""user""",1,22
164.040886164,,22,,1582772710,632312059,"""user""",0,23
173.661610842,,23,,1582772720,253151893,"""user""",2,24
179.782505274,,24,,1582772726,374169111,"""user""",0,25
180.401267529,,25,,1582772726,992841958,"""user""",1,26
188.406503677,,26,,1582772734,998184919,"""user""",0,27
207.815942526,,27,,1582772754,407469987,"""service""",2,28
210.527866125,,28,,1582772757,119535923,"""user""",0,29
222.098747969,,29,,1582772768,690429925,"""user""",2,30
228.596122026,,30,,1582772775,187807083,"""user""",1,31
237.146286249,,31,,1582772783,737874984,"""user""",0,32
249.139767885,,32,,1582772795,731427907,"""user""",1,33
256.555438519,,33,,1582772803,146858930,"""service""",2,34
258.785933495,,34,,1582772805,377593994,"""user""",1,35
265.129910469,,35,,1582772811,721487998,"""user""",0,36
276.520861387,,36,,1582772823,112535953,"""user""",2,37
280.904473305,,37,,1582772827,495971918,"""user""",0,38
284.882508516,,38,,1582772831,474180936,"""user""",1,39
290.232435226,,39,,1582772836,824105024,"""user""",0,40
