rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,velocity,layout,dim,data_offset,data
0.0,,20,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.00996160507202,,21,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0201964378357,,22,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0302786827087,,23,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0403983592987,,24,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0508394241333,,25,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0606558322906,,26,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0707406997681,,27,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0808176994324,,28,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0911364555359,,29,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.101124763489,,30,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.111361265182,,31,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.121440410614,,32,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.131648302078,,33,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.141695022583,,34,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.151849508286,,35,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.162108898163,,36,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.172251701355,,37,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.182485580444,,38,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.192628622055,,39,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.202929258347,,40,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.2130215168,,41,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.223389625549,,42,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
