rosbagTimestamp,data
0.0,"""start_countdown"""
6.08946061134,"""start_test"""
38.4613938332,"""start_training"""
52.2431569099,"""start_countdown"""
58.3293113708,"""start_test"""
84.3299734592,"""start_training"""
95.6915550232,"""start_countdown"""
101.762678146,"""start_test"""
129.380490065,"""start_training"""
135.273877859,"""start_countdown"""
141.359985113,"""start_test"""
168.377749205,"""start_training"""
175.435971737,"""start_countdown"""
181.507275105,"""start_test"""
205.105606079,"""start_training"""
210.212949038,"""start_countdown"""
216.283951759,"""start_test"""
