rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,velocity,layout,dim,data_offset,data
1582594025524030663,,92,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025534046956,,93,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025544221988,,94,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025554529941,,95,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025564636323,,96,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025575014692,,97,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025585707482,,98,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025595833631,,99,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025605965369,,100,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025616264718,,101,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025626778756,,102,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025636829024,,103,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025646959670,,104,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025657467608,,105,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025667649245,,106,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025677679709,,107,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025688024836,,108,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025698022990,,109,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025708238267,,110,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025718531570,,111,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025728629908,,112,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025738952909,,113,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025749013581,,114,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025759300136,,115,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025769534412,,116,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025779808593,,117,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025789902449,,118,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025800209694,,119,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025810211408,,120,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025820642199,,121,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025830933432,,122,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582594025841126249,,123,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
