rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,velocity,layout,dim,data_offset,data
1582836216058375212,,10,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216068579125,,11,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216078592700,,12,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216088880463,,13,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216099065063,,14,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216109413497,,15,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216119587153,,16,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216130244771,,17,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216140955706,,18,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216150491347,,19,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216161083763,,20,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216170795965,,21,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216180925387,,22,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216191349698,,23,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216201151316,,24,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216211326733,,25,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216221514112,,26,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216231571830,,27,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216241773654,,28,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216251683007,,29,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216262113546,,30,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216272255390,,31,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216282274443,,32,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216292444566,,33,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216302762722,,34,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216312969418,,35,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216323027536,,36,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216333355901,,37,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216343694679,,38,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216353409587,,39,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216363557887,,40,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216373905063,,41,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216384174889,,42,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216394508348,,43,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216404183847,,44,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216414438724,,45,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216424558529,,46,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216435031818,,47,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216445260961,,48,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216455379729,,49,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582836216465464997,,50,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
