rosbagTimestamp,data
1582836224218010136,"""start"""
1582836274262533520,"""end"""
1582836277303997753,"""start"""
1582836322092371609,"""end"""
1582836325131055357,"""start"""
1582836370501502024,"""end"""
1582836373543898016,"""start"""
1582836421482884924,"""end"""
1582836424537033837,"""start"""
1582836471864982324,"""end"""
1582836474902723025,"""start"""
1582836511424102205,"""end"""
