rosbagTimestamp,data
0.000118255615234,"""start_countdown"""
6.09091448784,"""start_test"""
30.5407545567,"""start_training"""
35.9638152122,"""start_countdown"""
42.0367453098,"""start_test"""
69.8871383667,"""start_training"""
72.4103755951,"""start_countdown"""
78.5120713711,"""start_test"""
105.865939856,"""start_training"""
108.172358274,"""start_countdown"""
114.292431831,"""start_test"""
144.344578505,"""start_training"""
145.817432165,"""start_countdown"""
151.904469967,"""start_test"""
180.605854034,"""start_training"""
184.345221996,"""start_countdown"""
190.415076494,"""start_test"""
