rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
12.135664463,,1,,1583076320,621864080,"""user""",2,1
22.0437676907,,2,,1583076330,529951095,"""user""",0,2
27.1795334816,,3,,1583076335,665775060,"""user""",1,3
42.2738568783,,4,,1583076350,759892940,"""user""",0,4
52.6406233311,,5,,1583076361,126724004,"""user""",1,5
57.3917913437,,6,,1583076365,877842903,"""user""",0,6
67.1314673424,,7,,1583076375,617716073,"""user""",2,7
77.4776716232,,8,,1583076385,963306903,"""user""",1,8
82.6103553772,,9,,1583076391,96518993,"""user""",2,9
94.2074389458,,10,,1583076402,693636894,"""user""",1,10
97.4147562981,,11,,1583076405,900746107,"""user""",2,11
102.106120348,,12,,1583076410,592293977,"""user""",1,12
109.34970665,,13,,1583076417,835938930,"""user""",0,13
113.884958744,,14,,1583076422,371244907,"""user""",1,14
122.343717575,,15,,1583076430,829808950,"""user""",0,15
127.648733616,,16,,1583076436,134676933,"""user""",2,16
132.79784584,,17,,1583076441,283920049,"""user""",0,17
152.250258923,,18,,1583076460,736310005,"""user""",2,18
157.708060503,,19,,1583076466,194267034,"""user""",0,19
177.57542944,,20,,1583076486,61336994,"""user""",1,20
182.494361639,,21,,1583076490,980345964,"""user""",0,21
188.498520613,,22,,1583076496,984708070,"""user""",2,22
192.791599989,,23,,1583076501,277260065,"""user""",0,23
212.650669098,,24,,1583076521,136591911,"""user""",2,24
218.079982281,,25,,1583076526,566220998,"""user""",0,25
230.405714989,,26,,1583076538,891824007,"""user""",1,26
237.810175419,,27,,1583076546,296343088,"""user""",0,27
263.076634884,,28,,1583076571,562604904,"""user""",2,28
277.806586981,,29,,1583076586,292808055,"""user""",1,29
288.795830011,,30,,1583076597,281912088,"""user""",2,30
303.066120863,,31,,1583076611,552357912,"""user""",1,31
