rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
0.0531158447266,,1,,1582853895,53877115,"""service""",1,1
10.7698442936,,2,,1582853905,770735979,"""user""",0,2
20.5247917175,,3,,1582853915,525556087,"""user""",1,3
26.6530430317,,4,,1582853921,653783082,"""user""",0,4
33.5080428123,,5,,1582853928,508951902,"""user""",2,5
39.2353827953,,6,,1582853934,236183881,"""user""",1,6
47.5868384838,,7,,1582853942,587141036,"""service""",0,7
49.4932727814,,8,,1582853944,494131088,"""user""",1,8
55.1555371284,,9,,1582853950,156429052,"""user""",2,9
60.5549116135,,10,,1582853955,555669069,"""user""",0,10
67.9821367264,,11,,1582853962,983026027,"""user""",1,11
73.2364714146,,12,,1582853968,237222909,"""user""",0,12
82.1475625038,,13,,1582853977,148438930,"""service""",2,13
83.8683462143,,14,,1582853978,869113922,"""user""",1,14
87.728811264,,15,,1582853982,729598045,"""user""",0,15
94.2681350708,,16,,1582853989,269032955,"""user""",1,16
99.7046670914,,17,,1582853994,705318927,"""user""",2,17
103.89542675,,18,,1582853998,896197080,"""user""",0,18
114.50434494,,19,,1582854009,505208969,"""service""",2,19
115.726541042,,20,,1582854010,727258920,"""user""",0,20
122.43885994,,21,,1582854017,439744949,"""user""",1,21
127.340706825,,22,,1582854022,341594934,"""user""",0,22
133.689130306,,23,,1582854028,690016031,"""user""",2,23
137.354934692,,24,,1582854032,355503082,"""user""",1,24
145.095030069,,25,,1582854040,95834016,"""service""",2,25
146.356427193,,26,,1582854041,357172966,"""user""",0,26
152.727727413,,27,,1582854047,728632926,"""user""",1,27
157.361626625,,28,,1582854052,362456083,"""user""",0,28
163.935195446,,29,,1582854058,936098098,"""user""",2,29
167.885884523,,30,,1582854062,886764049,"""user""",1,30
175.644434452,,31,,1582854070,645075082,"""service""",1,31
177.725307226,,32,,1582854072,726196050,"""user""",0,32
188.805460691,,33,,1582854083,806253910,"""user""",1,33
194.887805939,,34,,1582854089,888495922,"""user""",0,34
202.204589844,,35,,1582854097,205367088,"""user""",2,35
206.533228636,,36,,1582854101,534116983,"""user""",1,36
