rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,velocity,layout,dim,data_offset,data
0.0,,1,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0100708007812,,2,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0203847885132,,3,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.030478477478,,4,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0407509803772,,5,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0509595870972,,6,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0609753131866,,7,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0711703300476,,8,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.0812799930573,,9,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.091334104538,,10,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.101469755173,,11,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.111578464508,,12,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.121766805649,,13,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.131907701492,,14,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.14198756218,,15,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.152051448822,,16,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.162173271179,,17,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.172241449356,,18,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.182346820831,,19,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.192546129227,,20,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.202904462814,,21,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.213129520416,,22,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.223283529282,,23,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.233513593674,,24,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.24365735054,,25,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.254073858261,,26,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.264290571213,,27,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.274361848831,,28,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
0.28404712677,,29,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
