rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
12.4631164074,,1,,1583014191,567740917,"""user""",0,2
21.2850465775,,2,,1583014200,389400005,"""user""",2,3
28.9618916512,,3,,1583014208,66414117,"""user""",1,4
37.7679820061,,4,,1583014216,872637987,"""user""",0,5
46.2332885265,,5,,1583014225,337910890,"""user""",1,6
56.4465727806,,6,,1583014235,551177978,"""service""",2,7
58.6686899662,,7,,1583014237,773268938,"""user""",1,8
66.7669398785,,8,,1583014245,871454954,"""user""",0,9
78.052144289,,9,,1583014257,156748056,"""user""",2,10
88.4107677937,,10,,1583014267,515404939,"""user""",1,11
95.1517324448,,11,,1583014274,256346940,"""user""",0,12
108.670958042,,12,,1583014287,775427103,"""service""",2,13
112.708902121,,13,,1583014291,813520908,"""user""",0,14
122.474038601,,14,,1583014301,578664064,"""user""",1,15
131.590970039,,15,,1583014310,695363998,"""user""",0,16
143.493406773,,16,,1583014322,598014116,"""user""",2,17
152.925508499,,17,,1583014332,30106067,"""user""",1,18
163.731079817,,18,,1583014342,835695981,"""service""",2,19
166.189081192,,19,,1583014345,293699979,"""user""",0,20
173.820389986,,20,,1583014352,924877882,"""user""",1,21
180.506592512,,21,,1583014359,610981941,"""user""",0,22
188.100326777,,22,,1583014367,204972982,"""user""",2,23
192.577567816,,23,,1583014371,682173967,"""user""",1,24
202.612234116,,24,,1583014381,716701030,"""service""",2,25
204.484214306,,25,,1583014383,588840961,"""user""",0,26
212.912697077,,26,,1583014392,17312049,"""user""",2,27
217.381342888,,27,,1583014396,485986948,"""user""",1,28
222.676614523,,28,,1583014401,781001091,"""user""",0,29
230.538220644,,29,,1583014409,642847061,"""user""",1,30
239.969764233,,30,,1583014419,74414014,"""service""",2,31
241.985404491,,31,,1583014421,89860916,"""user""",1,32
248.505326033,,32,,1583014427,609950065,"""user""",0,33
255.206605673,,33,,1583014434,311223983,"""user""",2,34
260.644484043,,34,,1583014439,749097108,"""user""",1,35
270.442065477,,35,,1583014449,546515941,"""user""",0,36
