rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,command
1582148180845847047,,2,,1582148180,845262050,'',"""s"""
1582148188833862394,,3,,1582148188,833532094,'',"""49"""
1582148190435021057,,4,,1582148190,434441089,'',"""51"""
1582148192035392899,,5,,1582148192,35053014,'',"""51"""
1582148193919225285,,6,,1582148193,918972015,'',"""49"""
1582148195169776691,,7,,1582148195,169481992,'',"""51"""
1582148196804111262,,8,,1582148196,803896903,'',"""52"""
1582148198687994798,,9,,1582148198,687827110,'',"""52"""
1582148200522322602,,10,,1582148200,522078990,'',"""49"""
1582148201489223967,,11,,1582148201,489022016,'',"""49"""
1582148202906682217,,12,,1582148202,906332015,'',"""51"""
1582148206691383433,,13,,1582148206,691085100,'',"""50"""
1582148208125546253,,14,,1582148208,125257015,'',"""51"""
1582148209292920456,,15,,1582148209,292678117,'',"""51"""
1582148210693473980,,16,,1582148210,693233013,'',"""49"""
1582148212060495440,,17,,1582148212,60159921,'',"""52"""
1582148213077584610,,18,,1582148213,77358007,'',"""51"""
1582148214311184067,,19,,1582148214,310920953,'',"""51"""
1582148216195691575,,20,,1582148216,195405960,'',"""52"""
1582148217879636111,,21,,1582148217,879354953,'',"""50"""
1582148219313689810,,22,,1582148219,313390016,'',"""49"""
1582148220263882314,,23,,1582148220,263607025,'',"""50"""
1582148221264333507,,24,,1582148221,264086008,'',"""49"""
1582148222465228575,,25,,1582148222,464965105,'',"""50"""
1582148223832029534,,26,,1582148223,831711053,'',"""49"""
1582148225099614847,,27,,1582148225,99081039,'',"""51"""
1582148226600004446,,28,,1582148226,599704980,'',"""50"""
1582148228334272158,,29,,1582148228,333843946,'',"""51"""
1582148229302153667,,30,,1582148229,301772117,'',"""52"""
1582148231218939374,,31,,1582148231,218611001,'',"""50"""
1582148234653224480,,32,,1582148234,653009891,'',"""52"""
1582148236404273627,,33,,1582148236,403970956,'',"""50"""
1582148237705064675,,34,,1582148237,704653978,'',"""49"""
1582148238805242559,,35,,1582148238,804972887,'',"""50"""
1582148240572464371,,36,,1582148240,572243928,'',"""52"""
1582148242523342915,,37,,1582148242,523109912,'',"""50"""
1582148243640565351,,38,,1582148243,640248060,'',"""51"""
1582148245279033376,,39,,1582148245,278790950,'',"""65363"""
1582148245530069672,,40,,1582148245,529836893,'',"""65363"""
1582148245897237004,,41,,1582148245,896969079,'',"""65363"""
1582148246230191006,,42,,1582148246,229707956,'',"""65363"""
1582148253712054915,,43,,1582148253,711703062,'',"""51"""
1582148254812375704,,44,,1582148254,811984062,'',"""52"""
1582148256112900966,,45,,1582148256,112560033,'',"""51"""
1582148257413128200,,46,,1582148257,412825107,'',"""49"""
1582148258397216895,,47,,1582148258,396826982,'',"""51"""
1582148260131101814,,48,,1582148260,130695104,'',"""51"""
1582148261381318717,,49,,1582148261,381108045,'',"""49"""
1582148262565133357,,50,,1582148262,564904928,'',"""51"""
1582148264968887792,,51,,1582148264,968611955,'',"""49"""
1582148265983468391,,52,,1582148265,983105897,'',"""50"""
1582148267267509270,,53,,1582148267,267179965,'',"""50"""
1582148268435002574,,54,,1582148268,434382915,'',"""52"""
1582148269203246136,,55,,1582148269,202940940,'',"""52"""
1582148272336795542,,56,,1582148272,336424112,'',"""49"""
1582148273320523213,,57,,1582148273,319850921,'',"""50"""
1582148274987717723,,58,,1582148274,987395048,'',"""49"""
1582148278655528727,,59,,1582148278,655235052,'',"""49"""
1582148280073541022,,60,,1582148280,73148012,'',"""49"""
1582148281156818625,,61,,1582148281,156543016,'',"""49"""
1582148283640910373,,62,,1582148283,640655994,'',"""52"""
1582148284808376747,,63,,1582148284,807970046,'',"""50"""
1582148286992593212,,64,,1582148286,992065906,'',"""50"""
1582148291010882776,,65,,1582148291,10490894,'',"""52"""
1582148293195292879,,66,,1582148293,194983005,'',"""50"""
1582148294245474098,,67,,1582148294,245196104,'',"""50"""
1582148298765981204,,68,,1582148298,765068054,'',"""51"""
1582148300464896980,,69,,1582148300,464643001,'',"""50"""
1582148304350255181,,70,,1582148304,349982023,'',"""49"""
1582148305700344652,,71,,1582148305,700087070,'',"""52"""
1582148306584699672,,72,,1582148306,584373950,'',"""51"""
1582148307367902076,,73,,1582148307,367664098,'',"""51"""
1582148308701617583,,74,,1582148308,701373100,'',"""51"""
1582148309586614693,,75,,1582148309,586400985,'',"""52"""
1582148310369382750,,76,,1582148310,369051933,'',"""52"""
1582148311953439594,,77,,1582148311,952934980,'',"""51"""
1582148314238016793,,78,,1582148314,237622976,'',"""50"""
1582148315692314117,,79,,1582148315,692070960,'',"""65363"""
1582148315893028528,,80,,1582148315,892780065,'',"""65363"""
1582148316077320097,,81,,1582148316,77088117,'',"""65363"""
1582148316826594530,,82,,1582148316,826328992,'',"""65363"""
1582148318811944029,,83,,1582148318,811186075,'',"""65363"""
1582148320058790346,,84,,1582148320,58182001,'',"""65363"""
1582148323875088062,,85,,1582148323,874839067,'',"""51"""
1582148325409339399,,86,,1582148325,408814907,'',"""50"""
1582148326659361311,,87,,1582148326,659060001,'',"""52"""
1582148327659812086,,88,,1582148327,659564018,'',"""50"""
1582148329860904119,,89,,1582148329,860552072,'',"""51"""
1582148331845212964,,90,,1582148331,844932079,'',"""50"""
1582148333117098925,,91,,1582148333,116848945,'',"""49"""
1582148334712951530,,92,,1582148334,712621927,'',"""52"""
1582148335663342884,,93,,1582148335,663075923,'',"""51"""
1582148336647053953,,94,,1582148336,646634101,'',"""51"""
1582148337666514750,,95,,1582148337,666198968,'',"""49"""
1582148338564543259,,96,,1582148338,564265966,'',"""50"""
1582148341516315252,,97,,1582148341,515852928,'',"""51"""
1582148342716358757,,98,,1582148342,716048002,'',"""50"""
1582148343950081529,,99,,1582148343,949769973,'',"""49"""
1582148345651314363,,100,,1582148345,650942087,'',"""49"""
1582148346801778413,,101,,1582148346,801381111,'',"""49"""
1582148348286382162,,102,,1582148348,285918951,'',"""50"""
1582148349319951936,,103,,1582148349,319580078,'',"""49"""
1582148350553246593,,104,,1582148350,552820920,'',"""51"""
1582148351386682395,,105,,1582148351,386322021,'',"""51"""
1582148354754775519,,106,,1582148354,754539012,'',"""52"""
1582148355721927310,,107,,1582148355,721532106,'',"""52"""
1582148357206277167,,108,,1582148357,205971956,'',"""50"""
1582148358389807914,,109,,1582148358,389287948,'',"""52"""
1582148359440407234,,110,,1582148359,440063953,'',"""51"""
1582148361841087775,,111,,1582148361,840831995,'',"""49"""
1582148363175075278,,112,,1582148363,174770116,'',"""51"""
1582148364525618446,,113,,1582148364,525403022,'',"""50"""
1582148365459571287,,114,,1582148365,459240913,'',"""50"""
1582148371061915713,,115,,1582148371,61556100,'',"""52"""
