time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode,trial_marker,sip_puff_before_frame_id,user_vel
1582328931506459985,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931508370708,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931516601290,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931518245391,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931526723211,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931529008083,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931536750555,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931538229370,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931546970740,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931549056107,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931557053544,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931558765498,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931567160673,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931568106294,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931577281440,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931578235552,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931587407061,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931588229789,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931597522327,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931598130687,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931607580297,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931608186644,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931617672808,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931618782689,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931627853864,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931628296099,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931637901362,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931638272465,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931648019814,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931648184162,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931658328996,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931658926971,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931668014040,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931668241579,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931678370632,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931678658633,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931688115639,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931688425721,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931698149968,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931698522897,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931708060452,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931708621927,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931718853247,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931718895826,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931728271123,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931728841799,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931738168376,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931738916586,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931748827011,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931749031345,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931758129960,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931759151566,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931768256511,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931769218837,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328931778732554,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328931779375437,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
