time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode,optimal_a,u_intended,normalized_h,u_corrected,is_corrected_or_filtered,is_u_intended_equals_um,trial_marker,sip_puff_before_frame_id,user_vel
1582330054037308360,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054037542333,,,,,,,,,Soft Puff,[-0.08842818439006805],"[0, 1, 0, 0]",,,,,,,,,,
1582330054037735316,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054041707571,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054041820796,,,,,,,,,Soft Puff,[-0.09928634762763977],"[0, 1, 0, 0]",,,,,,,,,,
1582330054042181529,"[22.5, 7.490017414093018]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054047063746,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054051991052,"[22.5, 7.520017623901367]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054052619798,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054057089892,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054057172957,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054057328614,,,,,,,,,Soft Puff,[-0.08842818439006805],"[0, 1, 0, 0]",,,,,,,,,,
1582330054057395775,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054061026467,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054061181399,,,,,,,,,Soft Puff,[-0.09928634762763977],"[0, 1, 0, 0]",,,,,,,,,,
1582330054061312336,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054063101512,"[22.5, 7.550017833709717]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054066664765,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054066867209,,,,,,,,,Soft Puff,[-0.08842818439006805],"[0, 1, 0, 0]",,,,,,,,,,
1582330054067443669,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054072863167,"[22.5, 7.580018043518066]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054077536224,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054078674009,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054082288494,"[22.5, 7.610018253326416]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054084237043,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054084531982,,,,,,,,,Soft Puff,[-0.07757002115249634],"[0, 1, 0, 0]",,,,,,,,,,
1582330054087540654,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054092048952,"[22.5, 7.640018463134766]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054092696662,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054097180165,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054097378043,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330054097640283,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054103217058,"[22.5, 7.670018672943115]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054104691101,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054107850367,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054108944173,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054109139831,,,,,,,,,Soft Puff,[-0.055885814130306244],"[0, 1, 0, 0]",,,,,,,,,,
1582330054111903041,"[22.5, 7.700018882751465]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054117899659,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054120743379,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054122296116,"[22.5, 7.7300190925598145]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054126044372,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054126277093,,,,,,,,,Soft Puff,[-0.04502765089273453],"[0, 1, 0, 0]",,,,,,,,,,
1582330054127953662,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054132618375,"[22.5, 7.760019302368164]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054138045379,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054142073482,"[22.5, 7.790019512176514]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054144563636,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054148184405,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054148843262,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054149062115,,,,,,,,,Soft Puff,[-0.03416948765516281],"[0, 1, 0, 0]",,,,,,,,,,
1582330054152763362,"[22.5, 7.820019721984863]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054158359327,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054162054071,"[22.5, 7.850019931793213]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054168393143,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054171938683,"[22.5, 7.8800201416015625]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054178568354,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054182184968,"[22.5, 7.910020351409912]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054188681431,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054192792872,"[22.5, 7.940020561218262]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054198836548,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054202635305,"[22.5, 7.970020771026611]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054209002329,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054211961862,"[22.5, 8.000020980834961]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054214815015,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054218693250,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054218910562,,,,,,,,,Soft Puff,[-0.04502765089273453],"[0, 1, 0, 0]",,,,,,,,,,
1582330054219244595,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054222117418,"[22.5, 8.030020713806152]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054222670116,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054227246194,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054227439080,,,,,,,,,Soft Puff,[-0.03416948765516281],"[0, 1, 0, 0]",,,,,,,,,,
1582330054227554241,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054229466287,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054231870236,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054232023937,,,,,,,,,Soft Puff,[-0.04502765089273453],"[0, 1, 0, 0]",,,,,,,,,,
1582330054232424337,"[22.5, 8.060020446777344]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054239497441,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054242669444,"[22.5, 8.090020179748535]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054246671307,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054249595304,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054250381205,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054250769160,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054250777444,,,,,,,,,Soft Puff,[-0.03416948765516281],"[0, 1, 0, 0]",,,,,,,,,,
1582330054253370263,"[22.5, 8.120019912719727]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054255229231,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054255497211,,,,,,,,,Soft Puff,[-0.04502765089273453],"[0, 1, 0, 0]",,,,,,,,,,
1582330054259676343,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054262423032,"[22.5, 8.150019645690918]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054269835017,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054272074802,"[22.5, 8.18001937866211]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054279964015,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054280841333,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054282069559,"[22.5, 8.2100191116333]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054286008413,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054286244475,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054286252657,,,,,,,,,Soft Puff,[-0.055885814130306244],"[0, 1, 0, 0]",,,,,,,,,,
1582330054290063827,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054290344267,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054290646570,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054290777097,,,,,,,,,Soft Puff,[-0.04502765089273453],"[0, 1, 0, 0]",,,,,,,,,,
1582330054292174631,"[22.5, 8.240018844604492]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054296455912,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054296648757,,,,,,,,,Soft Puff,[-0.055885814130306244],"[0, 1, 0, 0]",,,,,,,,,,
1582330054300222720,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054302625856,"[22.5, 8.270018577575684]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054308813639,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054310276096,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054313154583,"[22.5, 8.300018310546875]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054314634893,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054314934518,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330054320352442,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054321907296,"[22.5, 8.330018043518066]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054330507461,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054332876981,"[22.5, 8.360017776489258]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054334546671,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054339275238,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054339421080,,,,,,,,,Soft Puff,[-0.07757002115249634],"[0, 1, 0, 0]",,,,,,,,,,
1582330054340585802,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054340647534,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054342015419,"[22.5, 8.39001750946045]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054345548762,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054345721734,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330054345846531,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054349687924,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054349830680,,,,,,,,,Soft Puff,[-0.07757002115249634],"[0, 1, 0, 0]",,,,,,,,,,
1582330054350684822,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054352038265,"[22.5, 8.42001724243164]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054360912197,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054362831629,"[22.5, 8.450016975402832]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054368769347,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054371102430,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054372711754,"[22.5, 8.480016708374023]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054375196240,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054375363707,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330054375555142,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054379396306,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054379564205,,,,,,,,,Soft Puff,[-0.07757002115249634],"[0, 1, 0, 0]",,,,,,,,,,
1582330054379908699,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054381112943,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054381916239,"[22.5, 8.510016441345215]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054384860133,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054385019325,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330054385201774,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054388889705,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054389073513,,,,,,,,,Soft Puff,[-0.07757002115249634],"[0, 1, 0, 0]",,,,,,,,,,
1582330054389205901,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054391146668,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054391866805,"[22.5, 8.540016174316406]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054394453543,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054394671438,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330054401291524,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054401882562,"[22.5, 8.570015907287598]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054411329454,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054413027266,"[22.5, 8.600015640258789]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054421485769,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054422043330,"[22.5, 8.63001537322998]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054430771651,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054431581942,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054432697251,"[22.5, 8.660015106201172]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054435399558,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054435552395,,,,,,,,,Soft Puff,[-0.055885814130306244],"[0, 1, 0, 0]",,,,,,,,,,
1582330054435678741,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054439617285,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054439680464,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330054441619844,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054441844218,"[22.5, 8.690014839172363]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054451715082,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054451955691,"[22.5, 8.720014572143555]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054461882902,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054462285194,"[22.5, 8.750014305114746]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054471945692,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054472747691,"[22.5, 8.780014038085938]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054481908404,"[22.5, 8.810013771057129]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054482167455,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054492204573,"[22.5, 8.84001350402832]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054492210786,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054502041592,"[22.5, 8.870013236999512]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054502373679,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054512159760,"[22.5, 8.900012969970703]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054512535353,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054522575892,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054522778442,"[22.5, 8.930012702941895]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054522908522,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054527725415,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054527844483,,,,,,,,,Soft Puff,[-0.07757002115249634],"[0, 1, 0, 0]",,,,,,,,,,
1582330054528027529,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054531759360,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054531971571,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330054532180431,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054532746469,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054533336443,"[22.5, 8.960012435913086]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054537122792,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054537289805,,,,,,,,,Soft Puff,[-0.07757002115249634],"[0, 1, 0, 0]",,,,,,,,,,
1582330054537393015,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054541022761,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054541172179,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330054541400876,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054543308655,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054544090338,"[22.5, 8.990012168884277]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054546533491,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054546711808,,,,,,,,,Soft Puff,[-0.07757002115249634],"[0, 1, 0, 0]",,,,,,,,,,
1582330054552597634,"[22.5, 9.020011901855469]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054552937622,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054561971433,"[22.5, 9.05001163482666]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054563045545,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054572770714,"[22.5, 9.080011367797852]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054573138074,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054582770859,"[22.5, 9.110011100769043]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054583218570,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054592036932,"[22.5, 9.140010833740234]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054593411934,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054594744376,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054598896122,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054599078375,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330054599247970,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054602165702,"[22.5, 9.170010566711426]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054603480356,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054604641632,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054604845847,,,,,,,,,Soft Puff,[-0.07757002115249634],"[0, 1, 0, 0]",,,,,,,,,,
1582330054612851481,"[22.5, 9.200010299682617]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054613535208,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054621994612,"[22.5, 9.230010032653809]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054623717150,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054633000978,"[22.5, 9.260009765625]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054633774995,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054642023854,"[22.5, 9.290009498596191]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054643883527,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054652731213,"[22.5, 9.320009231567383]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054653945156,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054662432945,"[22.5, 9.350008964538574]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054664050533,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054672020122,"[22.5, 9.380008697509766]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054674110233,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054682293707,"[22.5, 9.410008430480957]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054684228494,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054692029884,"[22.5, 9.440008163452148]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054694283342,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054702587329,"[22.5, 9.47000789642334]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054704444206,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054711929304,"[22.5, 9.500007629394531]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054714453660,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054721964164,"[22.5, 9.530007362365723]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054724585639,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054732179248,"[22.5, 9.560007095336914]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054734659278,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054742020852,"[22.5, 9.590006828308105]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054744794966,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054751886467,"[22.5, 9.620006561279297]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054754933006,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054762661666,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054762864956,"[22.5, 9.650006294250488]",0.0,"[0.0, 3.0]",-0.0,,p0,0.0,y,,,,,,,,,,,,,
1582330054764981423,,,,,,,,,,,,,,,,,,,,,"[0.0, 3.0, 0.0]"
1582330054767792815,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
1582330054768035998,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330054768289118,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330054772718648,,,,,,,,,,,,,move_p,Soft Puff,0.00023556332528999998,Soft Puff,False,True,,,
