time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode_frame_id,mode,trial_marker,sip_puff_before_frame_id,user_vel
1582328799870277046,,,,,,,,,,,,,,start,,
1582328799873673819,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328799875502772,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799885537917,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799886386996,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328799895704165,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799905775328,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799915888242,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799919061273,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328799926488261,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799931242008,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328799936377362,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799946394804,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799946690139,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328799955511408,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328799956436316,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799963287357,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328799966575302,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799970183198,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328799977142823,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799980823791,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328799987113149,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328799995750767,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328799997033936,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328800004077987,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328800007138488,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328800011613104,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328800017334006,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328800019227284,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328800027365516,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328800028729977,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328800038143203,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
