time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode,trial_marker,sip_puff_before_frame_id,user_vel
1582328997555620157,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997557363604,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997564933741,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997567481965,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997574939675,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997577637573,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997584981001,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997587698867,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997595599715,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997597767588,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997605682694,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997607913386,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997614849669,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997618008722,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997625096394,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997628110376,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997635526904,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997638237213,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997645864483,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997648335788,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997654800692,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997658444834,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997665796914,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997668602988,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997674958098,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997678702989,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997685039956,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997688709226,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997695090280,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997698833758,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997705839184,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997708981901,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997715081779,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997719016703,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997725949946,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997729140874,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997734890166,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997739251372,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997745840716,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997749457391,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997755253214,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997759468720,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997765259404,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997769495236,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997775314848,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997779712083,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997785290752,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997789813878,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997795711053,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997799923806,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997805002899,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997810070643,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997814974923,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997820159262,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997824904625,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997830196611,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997835558489,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997840307747,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997844996712,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997850385171,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997855038893,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997860477293,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997865812576,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997870509149,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997874934288,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997880617617,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997885050667,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997890771896,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997895034668,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997900941457,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997905858323,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997911078920,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997915749509,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997921207778,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997925331649,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997931349955,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997934964797,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997941465367,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997945983190,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997951601230,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997955313295,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997961771338,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997965035324,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997971857743,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997975839380,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328997982005798,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328997992200335,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998002307728,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998004286350,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998010872372,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998012321718,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998018153910,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998022557666,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998024998357,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998032644764,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998032659257,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998038846812,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998042725005,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998046311061,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998052915034,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998054823109,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998062996942,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998065335108,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998074014601,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998079999980,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998084081464,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998094334363,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998104069809,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998106756904,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998114154704,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998116718316,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998124193729,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998126593938,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998134297961,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998136296421,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998144570691,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998146877064,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998154671530,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998157041883,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998164798859,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998166470725,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998174981329,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998176208104,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998185095706,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998186377621,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998195190535,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998196334682,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998205305990,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998206331047,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998215483322,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998216469654,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998225656547,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998227202791,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998235647284,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998236387072,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998245915781,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998247156069,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998255905305,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998256353841,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998266103640,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998266551519,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998276141597,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998276311968,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998286254128,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998286493144,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998296401406,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998296508262,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998306483113,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998306621848,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998316312623,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998316575297,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998326272802,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998326915662,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998336900961,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998336924470,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998347156161,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998347164004,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998356808074,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998357064904,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998367262940,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998367836906,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998376367849,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998377502806,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998387585601,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998387594378,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998396980273,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998397685985,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998407200883,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998407829331,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998416572318,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998418061263,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998426393121,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998428024083,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998436509484,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998438141798,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998448031268,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998448289066,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998457296086,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998458313342,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998466413584,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998468379299,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998476499142,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998478481831,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998486285074,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998488563184,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998497492416,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998498661227,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998506685725,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998508723971,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998517059862,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998518811708,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998527122435,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998528901590,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998536499044,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998538960369,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998546466272,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998549086948,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998556353137,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998559169454,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998566838959,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998569293053,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998576481154,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998579305441,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998587729555,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998589473246,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998596432646,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998599538350,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998606482630,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998609612958,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998617086612,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998619664158,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998626187340,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998629773965,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998637130825,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998639902705,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998647133377,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998649943611,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998657219509,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998659989839,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998667235403,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998670049278,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998677138783,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998680164496,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998687029893,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
1582328998690239268,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328998697360419,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,
