time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode,optimal_a,u_intended,normalized_h,u_corrected,is_corrected_or_filtered,is_u_intended_equals_um,trial_marker,sip_puff_before_frame_id,user_vel
1582330696905120283,,,,,,,,,Zero Band,[-0.0],"[0, 0, 0, 0]",,,,,,,,,,
1582330696906124306,,,,,,,,,,,,,,,,,,,,Zero Band,
1582330696906852299,,,,,,,,,Zero Band,[-0.0016271184431388974],"[0, 0, 0, 0]",,,,,,,,,,
1582330696908139247,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696912089608,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696912391169,,,,,,,,,Soft Puff,[-0.012453158386051655],"[0, 1, 0, 0]",,,,,,,,,,
1582330696912577108,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696914587840,,,,,,,,,,,,,,,,,,,,,"[1.0, 0.0, 0.0]"
1582330696915672929,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330696918326739,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696918650465,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696918670890,,,,,,,,,Soft Puff,[-0.023311322554945946],"[0, 1, 0, 0]",,,,,,,,,,
1582330696922136203,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696922373782,,,,,,,,,Soft Puff,[-0.03416948765516281],"[0, 1, 0, 0]",,,,,,,,,,
1582330696922568041,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696924659999,,,,,,,,,,,,,,,,,,,,,"[2.0, 0.0, 0.0]"
1582330696926183850,"[7.510000228881836, 15.0]",0.0,"[1.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330696928564647,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696928708754,,,,,,,,,Soft Puff,[-0.055885814130306244],"[0, 1, 0, 0]",,,,,,,,,,
1582330696928904330,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696932943267,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696933147111,,,,,,,,,Soft Puff,[-0.06671185791492462],"[0, 1, 0, 0]",,,,,,,,,,
1582330696933235939,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696934770959,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330696935174824,"[7.53000020980835, 15.0]",0.0,"[2.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330696938338171,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696938502863,,,,,,,,,Soft Puff,[-0.08842818439006805],"[0, 1, 0, 0]",,,,,,,,,,
1582330696938698032,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696942679252,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696942972177,,,,,,,,,Soft Puff,[-0.11014451086521149],"[0, 1, 0, 0]",,,,,,,,,,
1582330696943133054,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696944955514,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330696944962860,"[7.560000419616699, 15.0]",0.0,"[3.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330696948368067,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696948510551,,,,,,,,,Soft Puff,[-0.1210026741027832],"[0, 1, 0, 0]",,,,,,,,,,
1582330696948626414,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696952689547,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696952763007,,,,,,,,,Soft Puff,[-0.13182871043682098],"[0, 1, 0, 0]",,,,,,,,,,
1582330696952932366,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696955047537,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330696955214462,"[7.590000629425049, 15.0]",0.0,"[3.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330696958369176,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696958648141,,,,,,,,,Soft Puff,[-0.1426868885755539],"[0, 1, 0, 0]",,,,,,,,,,
1582330696958795795,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696962442811,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696962776924,,,,,,,,,Soft Puff,[-0.1535450518131256],"[0, 1, 0, 0]",,,,,,,,,,
1582330696962804297,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696965154250,"[7.620000839233398, 15.0]",0.0,"[3.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330696965202368,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330696967763653,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696967951223,,,,,,,,,Soft Puff,[-0.16440321505069733],"[0, 1, 0, 0]",,,,,,,,,,
1582330696968085597,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696971760080,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696971994402,,,,,,,,,Soft Puff,[-0.17526137828826904],"[0, 1, 0, 0]",,,,,,,,,,
1582330696972011980,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696974581209,"[7.650001049041748, 15.0]",0.0,"[3.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330696975194008,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330696977686357,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696977817628,,,,,,,,,Soft Puff,[-0.19694557785987854],"[0, 1, 0, 0]",,,,,,,,,,
1582330696977933123,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696981983700,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696982021335,,,,,,,,,Soft Puff,[-0.20780374109745026],"[0, 1, 0, 0]",,,,,,,,,,
1582330696982228440,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696985298278,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330696985460116,"[7.680001258850098, 15.0]",0.0,"[3.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330696987318074,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696987577737,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696987615213,,,,,,,,,Soft Puff,[-0.21866190433502197],"[0, 1, 0, 0]",,,,,,,,,,
1582330696991607499,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696991826991,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330696991955759,,,,,,,,,Soft Puff,[-0.2295200675725937],"[0, 1, 0, 0]",,,,,,,,,,
1582330696994648097,"[7.710001468658447, 15.0]",0.0,"[3.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330696995492965,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330696997764752,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330696998260962,,,,,,,,,Soft Puff,[-0.24034611880779266],"[0, 1, 0, 0]",,,,,,,,,,
1582330696998350273,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330697002608832,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330697002873935,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330697002966237,,,,,,,,,Soft Puff,[-0.2512042820453644],"[0, 1, 0, 0]",,,,,,,,,,
1582330697004685402,"[7.740001678466797, 15.0]",0.0,"[3.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697005504662,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330697007930686,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330697008270564,,,,,,,,,Soft Puff,[-0.2620624303817749],"[0, 1, 0, 0]",,,,,,,,,,
1582330697008276712,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330697011774580,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330697011976338,,,,,,,,,Soft Puff,[-0.2729206085205078],"[0, 1, 0, 0]",,,,,,,,,,
1582330697012147064,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330697015507926,"[7.7700018882751465, 15.0]",0.0,"[3.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697015605974,,,,,,,,,,,,,,,,,,,,,"[3.0, 0.0, 0.0]"
1582330697017260625,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330697017472993,,,,,,,,,,,,,,,,,,,,Soft Puff,
1582330697017497179,,,,,,,,,Soft Puff,[-0.28377875685691833],"[0, 1, 0, 0]",,,,,,,,,,
1582330697021402283,,,,,,,,,,,,,move_p,Soft Puff,0.00336794490648,Soft Puff,False,True,,,
1582330697021729589,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697021737985,,,,,,,,,Soft Puff,[-0.29463693499565125],"[0, 1, 0, 0]",,,,,,,,,,
1582330697022378251,,,,,,,,,Soft-Hard Puff Deadband,[-0.3054629862308502],"[0, 0, 0, 0]",,,,,,,,,,
1582330697022601809,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697023077331,,,,,,,,,Soft-Hard Puff Deadband,[-0.31632113456726074],"[0, 0, 0, 0]",,,,,,,,,,
1582330697023179684,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697023792624,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697023815721,,,,,,,,,Soft-Hard Puff Deadband,[-0.32717931270599365],"[0, 0, 0, 0]",,,,,,,,,,
1582330697024449616,,,,,,,,,Soft-Hard Puff Deadband,[-0.3380374610424042],"[0, 0, 0, 0]",,,,,,,,,,
1582330697024552965,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697024927881,"[7.800002098083496, 15.0]",0.0,"[3.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697025223435,,,,,,,,,Soft-Hard Puff Deadband,[-0.3488956391811371],"[0, 0, 0, 0]",,,,,,,,,,
1582330697025318897,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697025651151,,,,,,,,,,,,,,,,,,,,,"[2.0, 0.0, 0.0]"
1582330697025896556,,,,,,,,,Soft-Hard Puff Deadband,[-0.35972166061401367],"[0, 0, 0, 0]",,,,,,,,,,
1582330697026028540,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697026496169,,,,,,,,,Soft-Hard Puff Deadband,[-0.3705798387527466],"[0, 0, 0, 0]",,,,,,,,,,
1582330697026777658,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697027230256,,,,,,,,,Soft-Hard Puff Deadband,[-0.3814379870891571],"[0, 0, 0, 0]",,,,,,,,,,
1582330697027318202,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697027912220,,,,,,,,,Soft-Hard Puff Deadband,[-0.39229616522789],"[0, 0, 0, 0]",,,,,,,,,,
1582330697027931428,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697028524237,,,,,,,,,Soft-Hard Puff Deadband,[-0.4031543433666229],"[0, 0, 0, 0]",,,,,,,,,,
1582330697028569211,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697029126124,,,,,,,,,Soft-Hard Puff Deadband,[-0.41401249170303345],"[0, 0, 0, 0]",,,,,,,,,,
1582330697029297038,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697029821343,,,,,,,,,Soft-Hard Puff Deadband,[-0.4248385429382324],"[0, 0, 0, 0]",,,,,,,,,,
1582330697032050023,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697032650663,,,,,,,,,Soft-Hard Puff Deadband,[-0.43569669127464294],"[0, 0, 0, 0]",,,,,,,,,,
1582330697034786521,"[7.82000207901001, 15.0]",0.0,"[2.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697035830334,,,,,,,,,,,,,,,,,,,,,"[1.0, 0.0, 0.0]"
1582330697040192954,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697040956070,,,,,,,,,Soft-Hard Puff Deadband,[-0.44655486941337585],"[0, 0, 0, 0]",,,,,,,,,,
1582330697045730614,"[7.830002307891846, 15.0]",0.0,"[1.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697045910342,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697046183569,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697046880408,,,,,,,,,Soft-Hard Puff Deadband,[-0.4574130177497864],"[0, 0, 0, 0]",,,,,,,,,,
1582330697055405706,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697056053799,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697062424919,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697063153288,,,,,,,,,Soft-Hard Puff Deadband,[-0.4682711958885193],"[0, 0, 0, 0]",,,,,,,,,,
1582330697065575193,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697066166196,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697075117364,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697076224198,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697084281687,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697085007757,,,,,,,,,Soft-Hard Puff Deadband,[-0.4574130177497864],"[0, 0, 0, 0]",,,,,,,,,,
1582330697085427126,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697086288006,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697094292904,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697095105032,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697095277706,,,,,,,,,Soft-Hard Puff Deadband,[-0.44655486941337585],"[0, 0, 0, 0]",,,,,,,,,,
1582330697096435677,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697102139112,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697102926281,,,,,,,,,Soft-Hard Puff Deadband,[-0.43569669127464294],"[0, 0, 0, 0]",,,,,,,,,,
1582330697104591151,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697106267938,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697106510265,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697106833967,,,,,,,,,Soft-Hard Puff Deadband,[-0.4248385429382324],"[0, 0, 0, 0]",,,,,,,,,,
1582330697114239383,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697115071053,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697115180391,,,,,,,,,Soft-Hard Puff Deadband,[-0.41401249170303345],"[0, 0, 0, 0]",,,,,,,,,,
1582330697116654943,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697124837621,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697126357641,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697126809485,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697126891332,,,,,,,,,Soft-Hard Puff Deadband,[-0.4031543433666229],"[0, 0, 0, 0]",,,,,,,,,,
1582330697134962632,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697136249383,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697136909320,,,,,,,,,Soft-Hard Puff Deadband,[-0.39229616522789],"[0, 0, 0, 0]",,,,,,,,,,
1582330697136950829,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697144706236,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697147038694,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697154806846,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697157110402,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697158259815,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697158964205,,,,,,,,,Soft-Hard Puff Deadband,[-0.3814379870891571],"[0, 0, 0, 0]",,,,,,,,,,
1582330697164734019,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697166320298,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697167015037,,,,,,,,,Soft-Hard Puff Deadband,[-0.39229616522789],"[0, 0, 0, 0]",,,,,,,,,,
1582330697167248436,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697170174139,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697170857914,,,,,,,,,Soft-Hard Puff Deadband,[-0.3814379870891571],"[0, 0, 0, 0]",,,,,,,,,,
1582330697174362016,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697175233045,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697175285752,,,,,,,,,Soft-Hard Puff Deadband,[-0.39229616522789],"[0, 0, 0, 0]",,,,,,,,,,
1582330697177426999,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697184800187,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697187496440,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697190225899,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697190957741,,,,,,,,,Soft-Hard Puff Deadband,[-0.4031543433666229],"[0, 0, 0, 0]",,,,,,,,,,
1582330697192280324,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697192854869,,,,,,,,,Soft-Hard Puff Deadband,[-0.39229616522789],"[0, 0, 0, 0]",,,,,,,,,,
1582330697194853750,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697196226541,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697196821134,,,,,,,,,Soft-Hard Puff Deadband,[-0.4031543433666229],"[0, 0, 0, 0]",,,,,,,,,,
1582330697197570758,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697200112465,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697200753131,,,,,,,,,Soft-Hard Puff Deadband,[-0.39229616522789],"[0, 0, 0, 0]",,,,,,,,,,
1582330697204270041,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697204760972,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697204986940,,,,,,,,,Soft-Hard Puff Deadband,[-0.4031543433666229],"[0, 0, 0, 0]",,,,,,,,,,
1582330697207681496,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697215573339,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697217838781,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697224758703,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697226317671,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697226981464,,,,,,,,,Soft-Hard Puff Deadband,[-0.41401249170303345],"[0, 0, 0, 0]",,,,,,,,,,
1582330697228008659,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697234736467,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697238086046,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697245527685,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697248238905,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697248282782,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697248913400,,,,,,,,,Soft-Hard Puff Deadband,[-0.4248385429382324],"[0, 0, 0, 0]",,,,,,,,,,
1582330697254856065,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697258280538,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697258478132,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697258975102,,,,,,,,,Soft-Hard Puff Deadband,[-0.43569669127464294],"[0, 0, 0, 0]",,,,,,,,,,
1582330697264671612,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697268540784,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697274321024,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697274793078,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697275128056,,,,,,,,,Soft-Hard Puff Deadband,[-0.44655486941337585],"[0, 0, 0, 0]",,,,,,,,,,
1582330697278638726,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697284535217,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697288730307,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697292410156,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697293228411,,,,,,,,,Soft-Hard Puff Deadband,[-0.4574130177497864],"[0, 0, 0, 0]",,,,,,,,,,
1582330697294657567,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697298794733,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697304325465,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697304754803,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697305148938,,,,,,,,,Soft-Hard Puff Deadband,[-0.4682711958885193],"[0, 0, 0, 0]",,,,,,,,,,
1582330697308119792,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697308778969,,,,,,,,,Soft-Hard Puff Deadband,[-0.4574130177497864],"[0, 0, 0, 0]",,,,,,,,,,
1582330697309028757,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697310217963,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697310822223,,,,,,,,,Soft-Hard Puff Deadband,[-0.4682711958885193],"[0, 0, 0, 0]",,,,,,,,,,
1582330697315321145,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697319099703,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697325676269,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697326251451,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697326856975,,,,,,,,,Soft-Hard Puff Deadband,[-0.4574130177497864],"[0, 0, 0, 0]",,,,,,,,,,
1582330697329171149,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697335794179,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697338168230,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697338837678,,,,,,,,,Soft-Hard Puff Deadband,[-0.44655486941337585],"[0, 0, 0, 0]",,,,,,,,,,
1582330697339235147,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697345535395,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697346133177,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697346933222,,,,,,,,,Soft-Hard Puff Deadband,[-0.43569669127464294],"[0, 0, 0, 0]",,,,,,,,,,
1582330697349423806,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697352188327,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697352790692,,,,,,,,,Soft-Hard Puff Deadband,[-0.4248385429382324],"[0, 0, 0, 0]",,,,,,,,,,
1582330697354767142,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697359502609,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582330697360215634,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697360937842,,,,,,,,,Soft-Hard Puff Deadband,[-0.41401249170303345],"[0, 0, 0, 0]",,,,,,,,,,
1582330697362203669,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697362858611,,,,,,,,,Soft-Hard Puff Deadband,[-0.4031543433666229],"[0, 0, 0, 0]",,,,,,,,,,
1582330697365647874,"[7.830002307891846, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,
1582330697368043020,,,,,,,,,,,,,,,,,,,,Soft-Hard Puff Deadband,
1582330697368773761,,,,,,,,,Soft-Hard Puff Deadband,[-0.39229616522789],"[0, 0, 0, 0]",,,,,,,,,,
