time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode_frame_id,mode,trial_marker,sip_puff_before_frame_id,user_vel
1582328962777180227,,,,,,,,,,,,,,start,,
1582328962779504781,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962786400333,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962787188573,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962796676933,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962796856847,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962806105992,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962806675849,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962816752483,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962816964976,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962826787638,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962826994139,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962837069706,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962837075782,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962846815147,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962847151588,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962856935794,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962857223372,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962866106319,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962867280034,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962876849118,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962877460198,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962888098367,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962891171330,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962898061378,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962908347100,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962912236920,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962918313888,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962922136666,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962928367955,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962929436172,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962936216620,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962938434809,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962943216388,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962948512447,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962949803472,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962956418891,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962958594712,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962966227134,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962968739318,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962976272829,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962978780707,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962986115125,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962988862312,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328962996178052,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328962998935225,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328963009545217,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328963010886867,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328963019477681,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328963026351341,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328963029549010,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328963034495448,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
1582328963039663719,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
1582328963043291582,"[22.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,y,,,,,,,,
