rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
0.017370223999,,1,,1582774934,686110973,"""service""",0,1
11.5623342991,,2,,1582774946,230998039,"""user""",1,2
12.7422280312,,3,,1582774947,411022901,"""user""",0,3
13.7081325054,,4,,1582774948,376928091,"""user""",1,4
19.6705849171,,5,,1582774954,339296102,"""user""",2,5
23.9883167744,,6,,1582774958,657094955,"""user""",1,6
26.04814744,,7,,1582774960,716938972,"""user""",2,7
28.3724477291,,8,,1582774963,41069984,"""user""",0,8
34.2644689083,,9,,1582774968,933108091,"""user""",2,9
35.542293787,,10,,1582774970,211061000,"""user""",1,10
44.3025431633,,11,,1582774978,971316099,"""user""",2,11
45.0882480145,,12,,1582774979,757035970,"""user""",0,12
53.4303452969,,13,,1582774988,99024057,"""service""",0,13
55.7347960472,,14,,1582774990,403554916,"""user""",2,14
56.5403115749,,15,,1582774991,208964109,"""user""",0,15
57.0330045223,,16,,1582774991,701634883,"""user""",1,16
63.8426191807,,17,,1582774998,511352062,"""user""",2,17
69.0664746761,,18,,1582775003,735141992,"""user""",0,18
77.6546595097,,19,,1582775012,323436975,"""user""",2,19
78.5065946579,,20,,1582775013,175251007,"""user""",1,20
85.8386609554,,21,,1582775020,507443904,"""user""",0,21
89.400983572,,22,,1582775024,69600105,"""user""",2,22
90.1964390278,,23,,1582775024,865111112,"""user""",0,23
99.6907360554,,24,,1582775034,359431982,"""service""",2,24
102.860697508,,25,,1582775037,529475927,"""user""",0,25
104.224774122,,26,,1582775038,893436908,"""user""",1,26
106.728563309,,27,,1582775041,397319078,"""user""",0,27
112.930551052,,28,,1582775047,599227905,"""user""",1,28
121.316782236,,29,,1582775055,985447883,"""user""",0,29
124.072713614,,30,,1582775058,741367101,"""user""",2,30
128.198594093,,31,,1582775062,867381095,"""user""",0,31
134.688591719,,32,,1582775069,357259988,"""user""",1,32
141.794109106,,33,,1582775076,462716102,"""service""",0,33
145.216476917,,34,,1582775079,885252952,"""user""",1,34
150.911073685,,35,,1582775085,579826116,"""user""",0,35
162.552974224,,36,,1582775097,221621990,"""user""",1,36
163.289127827,,37,,1582775097,957897901,"""user""",2,37
169.806549311,,38,,1582775104,475337982,"""user""",1,38
180.20873189,,39,,1582775114,877517938,"""user""",0,39
190.777373314,,40,,1582775125,446007013,"""service""",2,40
193.375516176,,41,,1582775128,44037103,"""user""",1,41
196.238599539,,42,,1582775130,907388925,"""user""",0,42
203.768960476,,43,,1582775138,437609910,"""user""",1,43
213.300925255,,44,,1582775147,969527006,"""user""",2,44
221.600939751,,45,,1582775156,269726037,"""user""",0,45
227.799170494,,46,,1582775162,467739105,"""user""",2,46
232.134824276,,47,,1582775166,803611993,"""user""",1,47
240.07964015,,48,,1582775174,748318910,"""service""",2,48
241.366808891,,49,,1582775176,35588979,"""user""",1,49
242.161344051,,50,,1582775176,829921960,"""user""",0,50
250.830839872,,51,,1582775185,499625921,"""user""",1,51
251.568790913,,52,,1582775186,237577915,"""user""",2,52
258.293144941,,53,,1582775192,961668014,"""user""",1,53
265.051095009,,54,,1582775199,719873905,"""user""",0,54
266.143035173,,55,,1582775200,811810016,"""user""",2,55
267.113020182,,56,,1582775201,781763076,"""user""",0,56
272.761281252,,57,,1582775207,430048942,"""user""",2,57
275.02501297,,58,,1582775209,693769931,"""user""",1,58
276.522985697,,59,,1582775211,191658020,"""user""",0,59
279.921217203,,60,,1582775214,589675903,"""user""",1,60
