rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,velocity,layout,dim,data_offset,data
1582822134021610686,,16,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134031673756,,17,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134041732374,,18,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134051880461,,19,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134062147236,,20,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134072165703,,21,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134082481109,,22,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134092778782,,23,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134102611613,,24,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134112822817,,25,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134123331639,,26,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134133048678,,27,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134143091780,,28,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134153356152,,29,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134163470388,,30,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134173722347,,31,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134183693449,,32,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134194021068,,33,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134204231094,,34,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134214288360,,35,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134224295789,,36,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134234466534,,37,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134244667350,,38,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134254907588,,39,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134264905401,,40,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134275140399,,41,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134285373829,,42,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134295577779,,43,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134305867896,,44,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134315908093,,45,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134325947465,,46,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134336417754,,47,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134346388668,,48,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134356446850,,49,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134366560660,,50,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134376735196,,51,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582822134387005638,,52,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
