rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,velocity,layout,dim,data_offset,data
1582850362216292315,,20,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362226454093,,21,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362236525918,,22,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362246592079,,23,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362256894381,,24,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362267168208,,25,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362277109314,,26,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362287271772,,27,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362297402270,,28,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362307519271,,29,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362317936890,,30,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362327781612,,31,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362337941158,,32,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362348048235,,33,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362358284694,,34,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362368283068,,35,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362378321943,,36,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362388511270,,37,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362398632263,,38,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362408797211,,39,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362419079548,,40,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362429204008,,41,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362439171057,,42,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362449353397,,43,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362459511055,,44,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362469904498,,45,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362479730615,,46,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362490066852,,47,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362500166824,,48,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362510617856,,49,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362520700500,,50,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362530861245,,51,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362540976801,,52,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362551092632,,53,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362561138433,,54,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362571497472,,55,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362581435349,,56,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362591557251,,57,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362601787511,,58,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362612140075,,59,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362622116267,,60,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362632179019,,61,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362642442862,,62,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362652635403,,63,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362662614185,,64,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362673026363,,65,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362683189791,,66,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362693326901,,67,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362703556958,,68,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362713817424,,69,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362723856530,,70,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362733897830,,71,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362744275209,,72,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362754258300,,73,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
1582850362764337993,,74,,0,0,'',,,[],0,"[0.0, 0.0, 0.0]"
