rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
0.02698969841,,1,,1582835329,390182971,"""service""",2,1
10.7232429981,,2,,1582835340,86606025,"""user""",0,2
17.8018329144,,3,,1582835347,165184020,"""user""",1,3
22.6657829285,,4,,1582835352,29047012,"""user""",0,4
31.6707873344,,5,,1582835361,33874988,"""user""",2,5
36.1054513454,,6,,1582835365,468640089,"""user""",1,6
44.6258397102,,7,,1582835373,989202976,"""service""",0,7
46.9077847004,,8,,1582835376,271136999,"""user""",1,8
55.3623211384,,9,,1582835384,725620985,"""user""",2,9
62.3820061684,,10,,1582835391,745316028,"""user""",0,10
74.0794267654,,11,,1582835403,442681074,"""user""",1,11
79.7256886959,,12,,1582835409,88923931,"""user""",0,12
93.9230766296,,13,,1582835423,286458969,"""service""",0,13
95.8930928707,,14,,1582835425,256319046,"""user""",1,14
105.160974503,,15,,1582835434,524354934,"""user""",2,15
110.923047066,,16,,1582835440,286412954,"""user""",0,16
118.699957848,,17,,1582835448,63030004,"""user""",1,17
125.037192345,,18,,1582835454,400469064,"""user""",0,18
135.941873789,,19,,1582835465,305094003,"""service""",2,19
138.156805277,,20,,1582835467,520184993,"""user""",1,20
143.859473467,,21,,1582835473,222724914,"""user""",0,21
152.780569077,,22,,1582835482,143956899,"""user""",1,22
158.602802753,,23,,1582835487,966022968,"""user""",2,23
162.440240145,,24,,1582835491,803596973,"""user""",0,24
174.475055218,,25,,1582835503,838438034,"""service""",0,25
176.36514473,,26,,1582835505,728406906,"""user""",1,26
181.377743244,,27,,1582835510,741106033,"""user""",2,27
186.155458927,,28,,1582835515,518826007,"""user""",0,28
193.625362635,,29,,1582835522,988476991,"""user""",1,29
201.990888834,,30,,1582835531,354229927,"""user""",0,30
213.227258921,,31,,1582835542,590452909,"""service""",2,31
215.057124853,,32,,1582835544,420492887,"""user""",0,32
224.151061773,,33,,1582835553,514292001,"""user""",1,33
229.322505951,,34,,1582835558,685873985,"""user""",0,34
237.240155458,,35,,1582835566,603480100,"""user""",2,35
241.925928354,,36,,1582835571,289088010,"""user""",1,36
