time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode_frame_id,mode,trial_marker,sip_puff_before_frame_id,user_vel
0.0,,,,,,,,,,,,,,start,,
0.002389907999997831,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.003658293999990292,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.013756513000032555,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.023896931999956905,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.027882576000024528,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.03395104399999127,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.04411125199999333,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.054152250000015556,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.05566048600002205,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.06432461700001113,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.0743155480000155,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.08069896699998935,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.08449983600002042,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.09457778899997038,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.10465741100000514,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.10594272600002341,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.11492013899999165,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.12487530699996796,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.12993788699998277,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.13508248300001924,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.14520454399996652,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.15416455199999746,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.15525674799999933,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1654345989999797,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.17552661899998157,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.17807245199998079,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.1855750080000007,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.19583225200000243,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.20212435700000242,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.20594263100002763,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.21607017500002712,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2261414530000252,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2271113389999755,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.23620653099999345,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.24632763800002522,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.25122237199997244,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.2564702029999921,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2665340899999933,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.27549791299998105,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.27669620500000747,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.28677749600001334,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.29689383499999167,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.29980802500000436,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.30701756500002375,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3171095850000256,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.32606196400001863,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.32722806900000023,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3372731210000097,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.34745955400001094,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.350411892000011,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.35770964599998933,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.36767816500002937,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.37532901700001275,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.3778276439999786,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.387860298000021,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.39804077100001223,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.40213847100000066,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.40831613500000685,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.41827988599999344,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.42715835600000673,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.42840480799998204,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4384610650000127,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.44861054400001876,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4524972439999715,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.4589109419999886,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.46876406600000564,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.47782635699996945,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.4788773060000153,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.48894929900001216,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.49907159800000045,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5020804400000429,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.5092098709999959,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.519350290000034,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5274448389999975,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.5294756889999803,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5395476819999772,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5497362610000209,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5515232079999919,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.5598568909999813,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5699107639999852,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.575713396000026,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.579953670000009,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5900633329999891,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6001474860000258,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6005320550000306,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.6103971000000001,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6204872129999899,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6246905319999883,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.6305387019999671,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6406941409999831,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
