time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode_frame_id,mode,optimal_a,u_intended,normalized_h,u_corrected,is_corrected_or_filtered,is_u_intended_equals_um,trial_marker,sip_puff_before_frame_id,user_vel
0.0,,,,,,,,,,,,,,,,,,,,start,,
0.002349376999987385,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.005007505999984119,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.015126705000000129,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.02520084399999689,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.026453494999998384,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.035325527999987116,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.045436858999991614,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.052971601999985296,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.05554843000000176,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.06568646499999886,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.07582116199998268,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.0768125059999818,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.08605122599998083,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.09609890000000121,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.10083460799998534,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.10610222799998326,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.11647438999999338,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.12477397899999687,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.12641692199999,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.13654279699998995,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1466486459999743,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1487970359999764,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.1569061279999886,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1668963439999942,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1724665169999895,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.17701697399999716,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.18725562099997717,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.19641303999999593,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.19730615599998202,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.20736646699998573,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.21750378599998044,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.22034740499999828,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.22762131699998633,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.23776149799998336,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.24389266999999393,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.24779295999999817,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.25802946099997826,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2678697109999746,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.2680289749999929,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.27809500699999035,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.288385152999993,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2916290759999782,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.29833698299998446,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.308504819999996,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.31574654599998553,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.31858944899998676,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3285670279999948,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.33874273299998947,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.33938956299998324,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.3488352299999917,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3589870929999819,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3628931049999977,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.3691120149999989,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3791809089999987,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3867707259999804,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.3892912869999776,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3994426729999816,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4095888139999886,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.41107988399998874,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.419666528999997,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4298934939999981,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4358773229999855,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.4398903849999982,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.45019412099998135,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.46004319199998633,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.46018338199998254,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.47032189399999424,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4804091459999853,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4838519099999985,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.4905159479999952,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5007081029999938,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5080616479999946,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.5107314589999987,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5209181309999877,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5311255459999842,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5321307189999942,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.5412778859999747,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5513629919999801,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5561389929999905,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.5613942149999929,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5715837479999948,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.58019089699998,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.5815839769999798,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5918118959999816,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6019041539999961,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6047556399999934,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.6120538709999863,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6221961979999833,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6284990309999756,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.632333516999978,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
