time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode_frame_id,mode,optimal_a,u_intended,normalized_h,u_corrected,is_corrected_or_filtered,is_u_intended_equals_um,trial_marker,sip_puff_before_frame_id,user_vel
0.0,,,,,,,,,,,,,,,,,,,,start,,
0.00775575637000081,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.01757097243999972,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.0275890827099996,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.03774690627999888,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.045996189109999364,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.04777812957000016,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.05795097350999967,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.06795740127000016,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.07030797004,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.0780553817699996,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.08818078040999922,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.09466934204000133,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.09829950332000159,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.10839700697999888,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.11853480339000022,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.12079787254000074,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.12865710258000007,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.13882708549,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.14525628090000176,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.14899230002999886,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.15913152693999955,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.16910171508000005,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.16917395591000073,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1792106628399992,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.18943548202000038,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.19342827796999984,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.19950652122,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.20966124533999952,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.21795845031000027,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.219711542129998,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.22978663443999992,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.24007630348000042,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.24212074279000007,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.2501351833299985,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2602229118299988,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2661280632000018,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.2704095840399994,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.28038740157999875,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.28995656967000016,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.2905545234600009,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3007919788300004,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.31081390379999974,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.31426715850000164,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.3209319114599989,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.33102583885000136,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3383021354599993,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.3411397933900009,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3513126373300004,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3614070415500006,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3620569705900003,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.371579647059999,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3816652297900003,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3862581252999995,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.39187502861000034,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4020874500199998,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.41007995605000147,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.41223812103000057,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.42232179640999945,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.43242526053999875,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4338302612299998,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.4425492286600008,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.45277237892000066,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.45749568938999907,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.4629323482500016,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.47289872168999914,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.482469320289999,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.48306632042000075,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4931035041799987,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5032265186299991,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5087883472400012,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.5133380889900003,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5235097408299989,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5327503681099994,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.5336081981599996,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5437872409800004,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5538628101299992,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5568099021900004,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.5639243125900002,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.574175834650001,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5809943676000007,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
0.584270000450001,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5944247245700005,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6045238971700009,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6092569827999998,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,,,,,,,
