rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,num_switches
10.7755465508,,1,,1582772890,259440898,"""user""",1,2
17.2337789536,,2,,1582772896,717746019,"""user""",2,3
21.8782875538,,3,,1582772901,362370967,"""user""",0,4
28.2213721275,,4,,1582772907,705161094,"""user""",1,5
32.7527389526,,5,,1582772912,236834049,"""user""",0,6
41.9755783081,,6,,1582772921,459536075,"""service""",2,7
44.0738139153,,7,,1582772923,557750940,"""user""",0,8
49.8505487442,,8,,1582772929,334512948,"""user""",1,9
54.3757481575,,9,,1582772933,859714031,"""user""",0,10
61.0228071213,,10,,1582772940,506782054,"""user""",2,11
64.7325718403,,11,,1582772944,216551065,"""user""",0,12
65.1274974346,,12,,1582772944,611464977,"""user""",1,13
72.0957758427,,13,,1582772951,579704046,"""service""",1,14
73.4558365345,,14,,1582772952,939791917,"""user""",0,15
81.254090786,,15,,1582772960,738059043,"""user""",1,16
85.4849722385,,16,,1582772964,968939065,"""user""",0,17
91.4407441616,,17,,1582772970,924715995,"""user""",2,18
94.6476004124,,18,,1582772974,131556034,"""user""",0,19
95.6227095127,,19,,1582772975,106779098,"""user""",1,20
103.760715008,,20,,1582772983,244797945,"""service""",2,21
104.816357613,,21,,1582772984,300342082,"""user""",0,22
110.57635498,,22,,1582772990,60439109,"""user""",1,23
114.379719973,,23,,1582772993,863811016,"""user""",0,24
120.522500515,,24,,1582773000,6578922,"""user""",2,25
123.686011791,,25,,1582773003,170084953,"""user""",0,26
124.165769339,,26,,1582773003,649835109,"""user""",1,27
132.060689926,,27,,1582773011,544759035,"""service""",2,28
133.339317083,,28,,1582773012,823261976,"""user""",0,29
134.598721981,,29,,1582773014,82726001,"""user""",1,30
138.753826618,,30,,1582773018,237845897,"""user""",0,31
144.652976751,,31,,1582773024,137057065,"""user""",1,32
148.609073877,,32,,1582773028,93137025,"""user""",2,33
152.315923691,,33,,1582773031,799798965,"""user""",0,34
161.337444067,,34,,1582773040,821079969,"""service""",2,35
163.303965569,,35,,1582773042,787921905,"""user""",0,36
163.828325272,,36,,1582773043,312329053,"""user""",1,37
168.451562643,,37,,1582773047,935621976,"""user""",0,38
174.428842306,,38,,1582773053,912740945,"""user""",1,39
178.817790985,,39,,1582773058,301879882,"""user""",2,40
183.934314489,,40,,1582773063,418261051,"""user""",0,41
