rosbagTimestamp,data
8.08257126808,"""start"""
38.9587290287,"""end"""
42.008852005,"""start"""
69.0768201351,"""end"""
72.1284043789,"""start"""
100.749496222,"""end"""
103.786622047,"""start"""
129.046592236,"""end"""
132.086936235,"""start"""
158.320299149,"""end"""
161.371769905,"""start"""
189.6720047,"""end"""
