rosbagTimestamp,data
1582324666569693487,"""end"""
1582324669601124154,"""start"""
1582324706295086575,"""end"""
1582324709344006328,"""start"""
1582324759350253132,"""end"""
1582324762398958562,"""start"""
1582324812406330260,"""end"""
1582324815453140993,"""start"""
