rosbagTimestamp,data
4.05311584473e-06,"""start_countdown"""
6.09028530121,"""start_test"""
36.6605172157,"""start_training"""
39.5847468376,"""start_countdown"""
45.6705780029,"""start_test"""
74.8738834858,"""start_training"""
78.8295004368,"""start_countdown"""
84.9163510799,"""start_test"""
111.70092392,"""start_training"""
118.425332546,"""start_countdown"""
124.497692108,"""start_test"""
147.746362209,"""start_training"""
149.951076508,"""start_countdown"""
156.021396875,"""start_test"""
176.784770489,"""start_training"""
178.420811892,"""start_countdown"""
184.492645025,"""start_test"""
