rosbagTimestamp,data
27.3979179859,32
56.6555416584,13
85.0271661282,49
112.568184853,48
138.464594603,50
164.657254219,4
200.876876116,57
228.766113758,5
267.795181751,41
292.599895477,31
319.045199871,30
