time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode_frame_id,mode,optimal_a,u_intended,normalized_h,u_corrected,is_corrected_or_filtered,is_u_intended_equals_um,trial_marker,sip_puff_before_frame_id,user_vel
0.0,,,,,,,,,,,,,,,,,,,,start,,
0.00884723663000031,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.01913404464999857,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.029185056690000266,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.03945136069999933,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.04351735114999933,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.049640893939999486,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.05962228775000078,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.06771683692999986,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.06978011130999917,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.07991385459999911,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.09001708031,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.09270334243999834,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.10021209716999913,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.11014389991999884,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.12023401260999833,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.1202878952000006,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1305713653599998,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1407895088199993,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.14679360390000085,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.1509399414099981,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1608655452699992,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.17077255248999812,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.17097878455999904,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.18112850188999907,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.19124579430000033,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.19531464576999902,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.20136737823999873,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2115070819899998,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.21936225890999772,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.22161269188000077,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.23168635368999801,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.24187469482999902,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.24358081817999988,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.2521781921399988,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2621123790799995,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2676484584800001,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.2723250389099974,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2824199199699997,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2919678688099978,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.2925038337699988,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.30269241332999997,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.31278681755000015,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.31579327582999994,"[22.5, 5.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,,,,,,,
0.3227949142500002,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3330931663500003,,,,,,,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
