time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode_frame_id,mode,trial_marker,sip_puff_before_frame_id,user_vel
0.0,,,,,,,,,,,,,,start,,
0.006381750110000084,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.01663327217000088,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.026556491850000086,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.03678870201000173,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.04148316383999884,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.046808481219999365,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.056964874270001076,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.06698393821999993,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.06804776192000084,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.07708907127999964,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.08731341362000045,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.0928430557300004,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.09741878510000035,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.10752582550000156,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.11741590499999965,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.11763834953999996,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.12761044503000107,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.13797783851999945,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.14171338082000062,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.1479473113999994,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.15807747841000008,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1681396961200008,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.16830301285000004,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.17834281922000095,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.18849468231000088,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1918742656700001,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.19867491721999997,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.20876049996000035,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.21713280678000046,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.2188239097600011,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.22903943062000032,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.23919391631999964,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.24117517472000038,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.24945640564000016,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.25930929184000107,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.26589775086000067,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.26960897446000054,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2795667648300011,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2897713184399997,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.29020142556000117,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.30011820793000155,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.30993652343999933,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.31460213661000225,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.3201565742500012,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3304042816199999,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3382930755600011,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.3404064178499997,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.35071110726000043,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3606886863700005,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3623468875900002,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.37086534500000035,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3809764385300003,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3861091136999999,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.3909602165199999,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4012281894700003,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4103677272800006,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.4112365245800014,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4214859008800005,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4315207004600019,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.43413233757000036,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.4415295124099998,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.45179414749000024,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.45835113526000093,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.46182346344,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4720685482100002,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4820892810800004,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.48242712020999967,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.4921269416800005,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5021893978100014,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5061764717100008,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.51236796379,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5225741863300009,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.529998302460001,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.5326163768800001,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5426597595200011,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.552882909780001,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5541641712200001,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.5629231929800014,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5730941295700003,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5781166553499997,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.5833721160900005,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.593249082569999,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6020185947400005,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.6034493446399996,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6135666370399999,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6238338947299997,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6268374919900008,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.6339714527199991,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.6439023017899999,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
