time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode_frame_id,mode,trial_marker,sip_puff_before_frame_id,user_vel
0.0,,,,,,,,,,,,,,start,,
0.002409934999974439,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.007364749999993592,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.01735258100001147,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.02694344600001841,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.02754545199999825,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.03792119100000946,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.04772663200000693,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.05128240600001277,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.05809402499997418,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.06820607199998108,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.07590174699998897,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.07828474100000449,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.08855009100000188,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.09864544900000283,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.09972119400001134,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.10879349699999352,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1188235289999966,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.12329983699999048,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.12897491499998637,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.13911509499999397,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.14730691900001602,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.14928674699999078,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.15950441399999704,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1695909499999857,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1712296010000216,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.17963576400001102,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.18988847799997188,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.19688129499999718,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.1999163629999714,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.21001934999998184,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2200574879999806,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2210853099999781,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.23020195999998805,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.24045729700000606,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.24539208400000234,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.2504844670000068,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2606749539999953,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.26953125,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.27079606099999864,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.280864954000009,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2909898759999976,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2946386339999947,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.3010778429999732,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3112740519999875,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.31855154100000505,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.32144904199998336,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3315184120000083,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.34160280299997225,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.34322285700000066,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.35169863699999837,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3618574149999745,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3673391349999804,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.3720183379999753,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.38208794600001283,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3920230869999841,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.3922011860000225,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4022843840000121,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4125158790000114,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.41650700600001755,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.42257714299998383,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4326159960000098,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4407210349999957,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.44275689200000556,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.45289254200000073,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4630756379999923,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.46493411100001936,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.47317361899999355,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4832971099999952,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.4887053969999897,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.49339008399999784,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5035433769999997,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.513245344999973,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.5135323999999741,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5237729549999983,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5338785649999807,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5371859079999695,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.5439932349999879,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5544321540000112,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5616371639999898,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.5643634799999973,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5745031840000081,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.584524392999981,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.5861101149999968,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,t,,,,,,,,
0.5946733950000009,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.604755401999995,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
