rosbagTimestamp,data
0.00020694732666,"""start_countdown"""
6.07437825203,"""start_test"""
48.7876915932,"""start_training"""
54.4933140278,"""start_countdown"""
60.5834736824,"""start_test"""
102.028636932,"""start_training"""
105.669208765,"""start_countdown"""
111.754230499,"""start_test"""
153.534088373,"""start_training"""
155.955371618,"""start_countdown"""
162.04340601,"""start_test"""
201.486831188,"""start_training"""
204.17657733,"""start_countdown"""
210.263341188,"""start_test"""
248.156574488,"""start_training"""
250.29522419,"""start_countdown"""
256.400236607,"""start_test"""
