rosbagTimestamp,data
0.0,"""start_countdown"""
6.08943629265,"""start_test"""
28.9555459023,"""start_training"""
31.4292373657,"""start_countdown"""
37.5144677162,"""start_test"""
64.4330983162,"""start_training"""
67.1043636799,"""start_countdown"""
73.1768121719,"""start_test"""
96.3239293098,"""start_training"""
98.7772958279,"""start_countdown"""
104.850971937,"""start_test"""
129.382501602,"""start_training"""
132.255549192,"""start_countdown"""
138.327129602,"""start_test"""
160.088410854,"""start_training"""
162.826795816,"""start_countdown"""
168.916378975,"""start_test"""
