time,robot_continuous_position,robot_continuous_orientation,robot_linear_velocity,robot_angular_velocity,robot_discrete_state,discrete_location,discrete_orientation,robot_state_mode,sip_puff_frame_id,sip_puff_axes,sip_puff_buttons,mode_frame_id,mode,trial_marker,sip_puff_before_frame_id,user_vel
0.0,,,,,,,,,,,,,,start,,
0.003002881999996987,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.009760856600003365,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.02013802529999964,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.030059099200002493,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.03079032899999845,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.040245294600005366,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.050297498699997334,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.05482316019999445,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.060407638599997426,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.07068037989999709,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.07864713670000612,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.08065986640000489,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.09085583689999766,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.10094404220000541,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.10235977170000155,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.11113548280000174,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.12123036390000408,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1273305416000028,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.13139915470000574,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.14158725739999767,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.15136337279999879,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.15159678460000237,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.16166281699999985,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.17183542250000272,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1752996445000008,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.18196558950000252,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1921458245000025,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.1995131970000017,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.20235395430000835,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.21247696880000433,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.22247719769999463,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2242522239999971,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.23274803160000346,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2427628041000034,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.24799895290000507,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.25301814080000185,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.262960434,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2712662220000013,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.27313876150000027,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2831640244000013,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.29335927970000597,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.2947976589000021,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.30356240269999546,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3136329651000054,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.31830811500000067,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.32371234899999735,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3338067532000011,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3428001404000014,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.3439164162000026,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.35416650770000047,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3641741276000019,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
0.3670837879000004,"[7.5, 15.0]",0.0,"[0.0, 0.0]",-0.0,,p0,0.0,x,,,,,,,,
0.3743648529000012,,,,,,,,,,,,,,,,"[0.0, 0.0, 0.0]"
